RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time,pitch,filename
1.124,1.261,0.828,-1.018,-1.694,-0.493,-0.165,0.871,12.08,470.0,AK_Pakad_Bag.csv
1.113,1.252,0.827,-1.026,-1.671,-0.504,-0.167,0.869,12.089999999999998,501.0,AK_Pakad_Bag.csv
1.1,1.244,0.825,-1.034,-1.645,-0.53,-0.165,0.865,12.1,532.0,AK_Pakad_Bag.csv
1.087,1.238,0.825,-1.04,-1.622,-0.576,-0.16,0.856,12.110000000000001,567.0,AK_Pakad_Bag.csv
1.074,1.233,0.824,-1.044,-1.606,-0.64,-0.155,0.842,12.12,602.0,AK_Pakad_Bag.csv
1.062,1.23,0.823,-1.047,-1.599,-0.714,-0.151,0.822,12.13,658.0,AK_Pakad_Bag.csv
1.053,1.229,0.823,-1.049,-1.596,-0.786,-0.151,0.799,12.139999999999999,713.0,AK_Pakad_Bag.csv
1.047,1.227,0.824,-1.051,-1.591,-0.842,-0.153,0.775,12.15,768.0,AK_Pakad_Bag.csv
1.046,1.226,0.824,-1.053,-1.58,-0.874,-0.156,0.749,12.159999999999998,793.0,AK_Pakad_Bag.csv
1.05,1.224,0.824,-1.055,-1.56,-0.884,-0.157,0.721,12.17,818.0,AK_Pakad_Bag.csv
1.055,1.224,0.824,-1.057,-1.531,-0.881,-0.155,0.688,12.180000000000001,844.0,AK_Pakad_Bag.csv
1.061,1.226,0.824,-1.06,-1.5,-0.879,-0.151,0.648,12.19,870.0,AK_Pakad_Bag.csv
1.066,1.232,0.825,-1.063,-1.473,-0.89,-0.145,0.601,12.200000000000001,885.3333333333334,AK_Pakad_Bag.csv
1.069,1.242,0.825,-1.067,-1.453,-0.921,-0.14,0.548,12.209999999999999,900.6666666666666,AK_Pakad_Bag.csv
1.07,1.253,0.826,-1.071,-1.443,-0.968,-0.14,0.496,12.22,916.0,AK_Pakad_Bag.csv
1.069,1.263,0.827,-1.075,-1.438,-1.024,-0.143,0.446,12.229999999999999,916.5,AK_Pakad_Bag.csv
1.067,1.269,0.828,-1.079,-1.436,-1.075,-0.148,0.403,12.24,917.0,AK_Pakad_Bag.csv
1.065,1.268,0.829,-1.083,-1.43,-1.117,-0.152,0.365,12.249999999999998,903.5,AK_Pakad_Bag.csv
1.062,1.262,0.83,-1.086,-1.42,-1.147,-0.152,0.329,12.26,890.0,AK_Pakad_Bag.csv
1.058,1.25,0.831,-1.089,-1.405,-1.175,-0.148,0.291,12.270000000000001,866.5,AK_Pakad_Bag.csv
1.053,1.238,0.831,-1.092,-1.39,-1.208,-0.14,0.247,12.28,843.0,AK_Pakad_Bag.csv
1.049,1.229,0.832,-1.096,-1.376,-1.255,-0.133,0.198,12.290000000000001,807.0,AK_Pakad_Bag.csv
1.044,1.225,0.832,-1.1,-1.364,-1.314,-0.13,0.149,12.299999999999999,771.0,AK_Pakad_Bag.csv
1.041,1.225,0.833,-1.105,-1.353,-1.378,-0.132,0.105,12.31,735.0,AK_Pakad_Bag.csv
1.039,1.229,0.834,-1.111,-1.34,-1.435,-0.14,0.073,12.319999999999999,716.5,AK_Pakad_Bag.csv
1.04,1.234,0.835,-1.117,-1.322,-1.475,-0.148,0.057,12.33,698.0,AK_Pakad_Bag.csv
1.041,1.237,0.836,-1.122,-1.298,-1.494,-0.152,0.054,12.339999999999998,687.0,AK_Pakad_Bag.csv
1.042,1.237,0.836,-1.127,-1.271,-1.495,-0.151,0.062,12.35,676.0,AK_Pakad_Bag.csv
1.042,1.234,0.835,-1.131,-1.244,-1.488,-0.145,0.074,12.360000000000001,674.0,AK_Pakad_Bag.csv
1.037,1.228,0.834,-1.135,-1.222,-1.483,-0.138,0.086,12.37,672.0,AK_Pakad_Bag.csv
1.028,1.221,0.832,-1.14,-1.208,-1.485,-0.135,0.096,12.38,671.0,AK_Pakad_Bag.csv
1.016,1.215,0.831,-1.145,-1.2,-1.492,-0.139,0.105,12.389999999999999,674.5,AK_Pakad_Bag.csv
1.003,1.209,0.831,-1.151,-1.194,-1.493,-0.15,0.116,12.4,678.0,AK_Pakad_Bag.csv
0.989,1.204,0.831,-1.157,-1.187,-1.478,-0.166,0.132,12.409999999999998,679.5,AK_Pakad_Bag.csv
0.978,1.197,0.832,-1.164,-1.175,-1.441,-0.178,0.152,12.42,681.0,AK_Pakad_Bag.csv
0.971,1.19,0.832,-1.171,-1.158,-1.384,-0.182,0.174,12.430000000000001,680.0,AK_Pakad_Bag.csv
0.969,1.18,0.833,-1.177,-1.139,-1.316,-0.175,0.195,12.44,679.0,AK_Pakad_Bag.csv
0.97,1.169,0.834,-1.184,-1.121,-1.254,-0.16,0.211,12.450000000000001,681.3333333333334,AK_Pakad_Bag.csv
0.973,1.156,0.833,-1.19,-1.108,-1.21,-0.147,0.221,12.459999999999999,683.6666666666666,AK_Pakad_Bag.csv
0.977,1.141,0.833,-1.197,-1.102,-1.189,-0.145,0.228,12.47,686.0,AK_Pakad_Bag.csv
0.981,1.123,0.832,-1.204,-1.1,-1.186,-0.161,0.235,12.479999999999999,689.0,AK_Pakad_Bag.csv
0.982,1.102,0.831,-1.211,-1.1,-1.188,-0.194,0.247,12.49,692.0,AK_Pakad_Bag.csv
0.981,1.078,0.83,-1.218,-1.096,-1.182,-0.235,0.265,12.499999999999998,693.5,AK_Pakad_Bag.csv
0.977,1.051,0.83,-1.226,-1.088,-1.158,-0.271,0.29,12.51,695.0,AK_Pakad_Bag.csv
0.972,1.023,0.83,-1.233,-1.074,-1.116,-0.286,0.315,12.520000000000001,696.0,AK_Pakad_Bag.csv
0.964,0.995,0.83,-1.239,-1.057,-1.066,-0.272,0.336,12.53,697.0,AK_Pakad_Bag.csv
0.956,0.968,0.83,-1.244,-1.041,-1.022,-0.228,0.349,12.540000000000001,699.6666666666666,AK_Pakad_Bag.csv
0.948,0.944,0.83,-1.25,-1.025,-0.997,-0.162,0.353,12.549999999999999,702.3333333333334,AK_Pakad_Bag.csv
0.94,0.92,0.831,-1.255,-1.01,-0.998,-0.092,0.35,12.56,705.0,AK_Pakad_Bag.csv
0.932,0.896,0.832,-1.26,-0.992,-1.022,-0.034,0.344,12.569999999999999,703.5,AK_Pakad_Bag.csv
0.925,0.871,0.832,-1.265,-0.97,-1.059,-0.003,0.338,12.58,702.0,AK_Pakad_Bag.csv
0.916,0.843,0.833,-1.269,-0.942,-1.095,-0.002,0.334,12.589999999999998,698.0,AK_Pakad_Bag.csv
0.904,0.814,0.835,-1.273,-0.911,-1.123,-0.028,0.329,12.6,694.0,AK_Pakad_Bag.csv
0.891,0.786,0.837,-1.276,-0.881,-1.138,-0.072,0.321,12.610000000000001,693.5,AK_Pakad_Bag.csv
0.875,0.76,0.838,-1.278,-0.856,-1.143,-0.122,0.306,12.62,693.0,AK_Pakad_Bag.csv
0.859,0.737,0.84,-1.279,-0.839,-1.146,-0.171,0.283,12.63,694.0,AK_Pakad_Bag.csv
0.844,0.717,0.842,-1.28,-0.83,-1.151,-0.215,0.257,12.639999999999999,693.5,AK_Pakad_Bag.csv
0.832,0.698,0.844,-1.28,-0.823,-1.16,-0.257,0.233,12.65,693.0,AK_Pakad_Bag.csv
0.824,0.679,0.846,-1.281,-0.814,-1.173,-0.301,0.217,12.659999999999998,692.5,AK_Pakad_Bag.csv
0.821,0.657,0.848,-1.282,-0.797,-1.183,-0.351,0.211,12.67,692.0,AK_Pakad_Bag.csv
0.821,0.632,0.85,-1.284,-0.771,-1.188,-0.406,0.216,12.680000000000001,694.0,AK_Pakad_Bag.csv
0.822,0.607,0.852,-1.285,-0.737,-1.188,-0.465,0.228,12.69,696.0,AK_Pakad_Bag.csv
0.824,0.582,0.854,-1.286,-0.701,-1.184,-0.523,0.241,12.700000000000001,702.6666666666666,AK_Pakad_Bag.csv
0.823,0.561,0.857,-1.287,-0.67,-1.185,-0.575,0.251,12.709999999999999,709.3333333333334,AK_Pakad_Bag.csv
0.821,0.545,0.859,-1.288,-0.65,-1.194,-0.618,0.253,12.72,716.0,AK_Pakad_Bag.csv
0.817,0.532,0.861,-1.288,-0.641,-1.218,-0.652,0.249,12.729999999999999,720.0,AK_Pakad_Bag.csv
0.813,0.522,0.863,-1.288,-0.641,-1.254,-0.678,0.24,12.74,724.0,AK_Pakad_Bag.csv
0.81,0.51,0.864,-1.288,-0.646,-1.301,-0.698,0.226,12.749999999999998,722.0,AK_Pakad_Bag.csv
0.81,0.494,0.864,-1.288,-0.65,-1.356,-0.715,0.207,12.76,720.0,AK_Pakad_Bag.csv
0.813,0.473,0.865,-1.287,-0.653,-1.419,-0.726,0.181,12.770000000000001,716.0,AK_Pakad_Bag.csv
0.819,0.447,0.865,-1.286,-0.654,-1.49,-0.731,0.143,12.78,712.0,AK_Pakad_Bag.csv
0.825,0.42,0.865,-1.284,-0.657,-1.571,-0.727,0.092,12.790000000000001,706.0,AK_Pakad_Bag.csv
0.833,0.393,0.865,-1.282,-0.664,-1.662,-0.714,0.029,12.799999999999999,700.0,AK_Pakad_Bag.csv
0.84,0.37,0.865,-1.279,-0.677,-1.758,-0.692,-0.042,12.81,694.0,AK_Pakad_Bag.csv
0.848,0.351,0.865,-1.276,-0.694,-1.852,-0.663,-0.113,12.819999999999999,688.5,AK_Pakad_Bag.csv
0.855,0.336,0.865,-1.274,-0.71,-1.933,-0.628,-0.18,12.83,683.0,AK_Pakad_Bag.csv
0.863,0.321,0.865,-1.272,-0.72,-1.993,-0.588,-0.237,12.839999999999998,686.0,AK_Pakad_Bag.csv
0.87,0.305,0.865,-1.271,-0.722,-2.028,-0.544,-0.287,12.85,689.0,AK_Pakad_Bag.csv
0.876,0.287,0.865,-1.27,-0.714,-2.039,-0.494,-0.333,12.860000000000001,700.5,AK_Pakad_Bag.csv
0.879,0.267,0.865,-1.27,-0.698,-2.033,-0.439,-0.382,12.87,712.0,AK_Pakad_Bag.csv
0.878,0.244,0.865,-1.269,-0.679,-2.019,-0.379,-0.439,12.88,732.0,AK_Pakad_Bag.csv
0.874,0.221,0.866,-1.268,-0.659,-2.0,-0.318,-0.505,12.889999999999999,751.0,AK_Pakad_Bag.csv
0.865,0.199,0.867,-1.266,-0.641,-1.978,-0.258,-0.576,12.9,770.0,AK_Pakad_Bag.csv
0.852,0.177,0.869,-1.264,-0.624,-1.947,-0.202,-0.648,12.909999999999998,774.5,AK_Pakad_Bag.csv
0.838,0.157,0.871,-1.262,-0.607,-1.9,-0.149,-0.716,12.92,779.0,AK_Pakad_Bag.csv
0.822,0.137,0.873,-1.259,-0.585,-1.83,-0.099,-0.778,12.930000000000001,773.0,AK_Pakad_Bag.csv
0.806,0.118,0.876,-1.257,-0.559,-1.734,-0.05,-0.838,12.94,767.0,AK_Pakad_Bag.csv
0.79,0.098,0.879,-1.255,-0.528,-1.618,-0.003,-0.899,12.950000000000001,-488.66666666666674,AK_Pakad_Bag.csv
0.774,0.078,0.882,-1.253,-0.494,-1.489,0.038,-0.967,12.959999999999999,-1744.3333333333335,AK_Pakad_Bag.csv
0.758,0.058,0.884,-1.251,-0.461,-1.358,0.064,-1.044,12.97,-3000.0,AK_Pakad_Bag.csv
0.742,0.038,0.886,-1.248,-0.432,-1.233,0.068,-1.129,12.979999999999999,-3000.0,AK_Pakad_Bag.csv
0.726,0.017,0.886,-1.245,-0.408,-1.117,0.045,-1.214,12.99,-3000.0,AK_Pakad_Bag.csv
0.71,-0.005,0.887,-1.242,-0.389,-1.007,-0.006,-1.293,12.999999999999998,-1036.5,AK_Pakad_Bag.csv
0.694,-0.029,0.887,-1.238,-0.373,-0.901,-0.073,-1.359,13.01,927.0,AK_Pakad_Bag.csv
0.678,-0.054,0.887,-1.234,-0.358,-0.795,-0.142,-1.406,13.020000000000001,913.5,AK_Pakad_Bag.csv
0.661,-0.079,0.888,-1.23,-0.344,-0.691,-0.196,-1.437,13.03,900.0,AK_Pakad_Bag.csv
0.644,-0.104,0.89,-1.226,-0.331,-0.595,-0.222,-1.453,13.040000000000001,896.3333333333334,AK_Pakad_Bag.csv
0.627,-0.127,0.892,-1.222,-0.319,-0.513,-0.215,-1.46,13.049999999999999,892.6666666666666,AK_Pakad_Bag.csv
0.609,-0.146,0.895,-1.219,-0.308,-0.453,-0.183,-1.461,13.06,889.0,AK_Pakad_Bag.csv
0.591,-0.164,0.897,-1.215,-0.3,-0.416,-0.14,-1.458,13.069999999999999,875.5,AK_Pakad_Bag.csv
0.573,-0.179,0.898,-1.211,-0.292,-0.399,-0.103,-1.451,13.08,862.0,AK_Pakad_Bag.csv
0.554,-0.193,0.899,-1.206,-0.284,-0.393,-0.086,-1.441,13.089999999999998,845.0,AK_Pakad_Bag.csv
0.536,-0.207,0.899,-1.201,-0.275,-0.388,-0.093,-1.429,13.1,828.0,AK_Pakad_Bag.csv
0.518,-0.219,0.9,-1.195,-0.265,-0.378,-0.117,-1.419,13.110000000000001,808.5,AK_Pakad_Bag.csv
0.5,-0.23,0.903,-1.189,-0.255,-0.358,-0.146,-1.413,13.12,789.0,AK_Pakad_Bag.csv
0.482,-0.238,0.906,-1.184,-0.246,-0.331,-0.166,-1.414,13.13,773.0,AK_Pakad_Bag.csv
0.464,-0.241,0.91,-1.178,-0.236,-0.3,-0.169,-1.422,13.139999999999999,758.5,AK_Pakad_Bag.csv
0.447,-0.241,0.914,-1.172,-0.227,-0.271,-0.156,-1.434,13.15,744.0,AK_Pakad_Bag.csv
0.431,-0.239,0.918,-1.167,-0.216,-0.247,-0.134,-1.443,13.159999999999998,738.0,AK_Pakad_Bag.csv
0.415,-0.237,0.921,-1.162,-0.201,-0.229,-0.115,-1.444,13.17,732.0,AK_Pakad_Bag.csv
0.4,-0.236,0.923,-1.157,-0.183,-0.214,-0.108,-1.433,13.180000000000001,725.5,AK_Pakad_Bag.csv
0.384,-0.239,0.924,-1.152,-0.161,-0.2,-0.116,-1.412,13.19,719.0,AK_Pakad_Bag.csv
0.367,-0.245,0.925,-1.147,-0.138,-0.186,-0.133,-1.384,13.200000000000001,718.0,AK_Pakad_Bag.csv
0.348,-0.253,0.926,-1.142,-0.116,-0.17,-0.149,-1.353,13.209999999999999,717.0,AK_Pakad_Bag.csv
0.329,-0.261,0.928,-1.137,-0.098,-0.154,-0.155,-1.325,13.22,716.0,AK_Pakad_Bag.csv
0.311,-0.269,0.932,-1.133,-0.082,-0.139,-0.144,-1.303,13.229999999999999,717.5,AK_Pakad_Bag.csv
0.293,-0.276,0.936,-1.129,-0.069,-0.125,-0.121,-1.284,13.24,719.0,AK_Pakad_Bag.csv
0.279,-0.281,0.939,-1.125,-0.054,-0.112,-0.095,-1.268,13.249999999999998,720.0,AK_Pakad_Bag.csv
0.267,-0.287,0.942,-1.121,-0.034,-0.099,-0.078,-1.253,13.26,721.0,AK_Pakad_Bag.csv
0.259,-0.295,0.944,-1.117,-0.009,-0.086,-0.078,-1.237,13.270000000000001,718.5,AK_Pakad_Bag.csv
0.253,-0.306,0.944,-1.113,0.022,-0.074,-0.095,-1.224,13.28,716.0,AK_Pakad_Bag.csv
0.249,-0.32,0.944,-1.109,0.057,-0.069,-0.12,-1.218,13.290000000000001,709.6666666666666,AK_Pakad_Bag.csv
0.245,-0.335,0.943,-1.105,0.09,-0.074,-0.139,-1.221,13.299999999999999,703.3333333333334,AK_Pakad_Bag.csv
0.241,-0.352,0.942,-1.101,0.118,-0.092,-0.141,-1.234,13.31,697.0,AK_Pakad_Bag.csv
0.237,-0.367,0.941,-1.096,0.138,-0.124,-0.12,-1.256,13.319999999999999,698.0,AK_Pakad_Bag.csv
0.232,-0.382,0.941,-1.092,0.15,-0.166,-0.081,-1.282,13.33,699.0,AK_Pakad_Bag.csv
0.227,-0.395,0.94,-1.088,0.155,-0.21,-0.035,-1.306,13.339999999999998,712.5,AK_Pakad_Bag.csv
0.222,-0.406,0.94,-1.084,0.157,-0.248,-0.001,-1.327,13.35,726.0,AK_Pakad_Bag.csv
0.218,-0.417,0.939,-1.081,0.157,-0.274,0.008,-1.343,13.360000000000001,758.0,AK_Pakad_Bag.csv
0.214,-0.428,0.938,-1.078,0.159,-0.285,-0.014,-1.358,13.37,790.0,AK_Pakad_Bag.csv
0.212,-0.437,0.936,-1.075,0.163,-0.282,-0.063,-1.375,13.38,839.0,AK_Pakad_Bag.csv
0.212,-0.446,0.935,-1.073,0.168,-0.272,-0.127,-1.396,13.389999999999999,864.0,AK_Pakad_Bag.csv
0.213,-0.453,0.933,-1.071,0.174,-0.259,-0.191,-1.421,13.4,889.0,AK_Pakad_Bag.csv
0.218,-0.458,0.932,-1.069,0.181,-0.25,-0.24,-1.446,13.409999999999998,896.5,AK_Pakad_Bag.csv
0.225,-0.462,0.932,-1.068,0.188,-0.245,-0.265,-1.467,13.42,904.0,AK_Pakad_Bag.csv
0.233,-0.465,0.932,-1.067,0.196,-0.242,-0.263,-1.479,13.430000000000001,876.5,AK_Pakad_Bag.csv
0.242,-0.467,0.932,-1.066,0.205,-0.238,-0.237,-1.483,13.44,849.0,AK_Pakad_Bag.csv
0.25,-0.468,0.933,-1.066,0.215,-0.225,-0.191,-1.482,13.450000000000001,827.3333333333334,AK_Pakad_Bag.csv
0.255,-0.469,0.934,-1.067,0.224,-0.202,-0.13,-1.482,13.459999999999999,805.6666666666666,AK_Pakad_Bag.csv
0.257,-0.467,0.934,-1.068,0.231,-0.168,-0.061,-1.487,13.47,784.0,AK_Pakad_Bag.csv
0.257,-0.465,0.935,-1.068,0.236,-0.125,0.012,-1.501,13.479999999999999,790.0,AK_Pakad_Bag.csv
0.254,-0.461,0.936,-1.069,0.237,-0.077,0.082,-1.523,13.49,796.0,AK_Pakad_Bag.csv
0.25,-0.455,0.937,-1.069,0.234,-0.032,0.14,-1.55,13.499999999999998,754.0,AK_Pakad_Bag.csv
0.246,-0.45,0.938,-1.069,0.23,0.006,0.179,-1.574,13.51,712.0,AK_Pakad_Bag.csv
0.241,-0.446,0.94,-1.068,0.225,0.033,0.194,-1.591,13.520000000000001,699.0,AK_Pakad_Bag.csv
0.237,-0.444,0.943,-1.068,0.22,0.049,0.186,-1.598,13.53,686.0,AK_Pakad_Bag.csv
0.232,-0.445,0.946,-1.067,0.215,0.055,0.163,-1.595,13.540000000000001,679.6666666666666,AK_Pakad_Bag.csv
0.228,-0.447,0.95,-1.067,0.211,0.055,0.137,-1.587,13.549999999999999,673.3333333333334,AK_Pakad_Bag.csv
0.224,-0.45,0.953,-1.066,0.208,0.053,0.124,-1.577,13.56,667.0,AK_Pakad_Bag.csv
0.22,-0.453,0.955,-1.065,0.206,0.052,0.133,-1.567,13.569999999999999,665.0,AK_Pakad_Bag.csv
0.216,-0.456,0.957,-1.064,0.204,0.053,0.169,-1.559,13.58,663.0,AK_Pakad_Bag.csv
0.213,-0.457,0.957,-1.062,0.204,0.058,0.23,-1.551,13.589999999999998,667.0,AK_Pakad_Bag.csv
0.207,-0.457,0.956,-1.06,0.205,0.064,0.307,-1.544,13.6,671.0,AK_Pakad_Bag.csv
0.199,-0.457,0.955,-1.057,0.209,0.071,0.389,-1.538,13.610000000000001,680.5,AK_Pakad_Bag.csv
0.186,-0.456,0.954,-1.054,0.215,0.076,0.47,-1.532,13.62,690.0,AK_Pakad_Bag.csv
0.169,-0.456,0.953,-1.051,0.223,0.081,0.549,-1.531,13.63,702.0,AK_Pakad_Bag.csv
0.148,-0.456,0.953,-1.049,0.234,0.087,0.628,-1.534,13.639999999999999,710.0,AK_Pakad_Bag.csv
0.124,-0.456,0.953,-1.047,0.246,0.098,0.711,-1.541,13.65,718.0,AK_Pakad_Bag.csv
0.099,-0.457,0.953,-1.045,0.262,0.116,0.802,-1.551,13.659999999999998,719.5,AK_Pakad_Bag.csv
0.076,-0.458,0.952,-1.043,0.282,0.143,0.897,-1.559,13.67,721.0,AK_Pakad_Bag.csv
0.056,-0.458,0.949,-1.041,0.306,0.176,0.987,-1.563,13.680000000000001,715.0,AK_Pakad_Bag.csv
0.039,-0.458,0.944,-1.039,0.333,0.211,1.061,-1.561,13.69,709.0,AK_Pakad_Bag.csv
0.023,-0.458,0.938,-1.036,0.362,0.24,1.108,-1.555,13.700000000000001,705.3333333333334,AK_Pakad_Bag.csv
0.008,-0.457,0.933,-1.034,0.387,0.259,1.122,-1.548,13.709999999999999,701.6666666666666,AK_Pakad_Bag.csv
-0.006,-0.457,0.928,-1.033,0.408,0.266,1.105,-1.544,13.72,698.0,AK_Pakad_Bag.csv
-0.022,-0.457,0.925,-1.031,0.42,0.261,1.063,-1.544,13.729999999999999,695.5,AK_Pakad_Bag.csv
-0.037,-0.458,0.923,-1.03,0.425,0.253,1.005,-1.548,13.74,693.0,AK_Pakad_Bag.csv
-0.051,-0.46,0.921,-1.029,0.424,0.247,0.94,-1.554,13.749999999999998,696.0,AK_Pakad_Bag.csv
-0.064,-0.463,0.919,-1.029,0.42,0.253,0.872,-1.559,13.76,699.0,AK_Pakad_Bag.csv
-0.074,-0.466,0.917,-1.028,0.419,0.271,0.801,-1.559,13.770000000000001,714.0,AK_Pakad_Bag.csv
-0.082,-0.468,0.913,-1.028,0.423,0.302,0.729,-1.555,13.78,729.0,AK_Pakad_Bag.csv
-0.089,-0.469,0.909,-1.028,0.434,0.338,0.657,-1.549,13.790000000000001,757.0,AK_Pakad_Bag.csv
-0.095,-0.467,0.904,-1.028,0.451,0.371,0.591,-1.544,13.799999999999999,785.0,AK_Pakad_Bag.csv
-0.1,-0.464,0.9,-1.028,0.471,0.395,0.537,-1.542,13.81,813.0,AK_Pakad_Bag.csv
-0.106,-0.458,0.897,-1.028,0.49,0.406,0.503,-1.545,13.819999999999999,848.5,AK_Pakad_Bag.csv
-0.11,-0.452,0.894,-1.029,0.505,0.406,0.494,-1.55,13.83,884.0,AK_Pakad_Bag.csv
-0.113,-0.447,0.893,-1.03,0.513,0.4,0.505,-1.556,13.839999999999998,907.5,AK_Pakad_Bag.csv
-0.115,-0.443,0.891,-1.031,0.515,0.393,0.53,-1.558,13.85,931.0,AK_Pakad_Bag.csv
-0.117,-0.441,0.89,-1.032,0.512,0.386,0.556,-1.557,13.860000000000001,944.5,AK_Pakad_Bag.csv
-0.12,-0.441,0.888,-1.032,0.506,0.38,0.578,-1.552,13.87,958.0,AK_Pakad_Bag.csv
-0.124,-0.442,0.886,-1.032,0.502,0.371,0.593,-1.547,13.88,955.0,AK_Pakad_Bag.csv
-0.129,-0.443,0.885,-1.031,0.502,0.353,0.608,-1.545,13.889999999999999,942.5,AK_Pakad_Bag.csv
-0.136,-0.446,0.884,-1.031,0.506,0.326,0.637,-1.546,13.9,930.0,AK_Pakad_Bag.csv
-0.144,-0.449,0.884,-1.031,0.515,0.291,0.689,-1.551,13.909999999999998,921.0,AK_Pakad_Bag.csv
-0.15,-0.453,0.883,-1.03,0.526,0.252,0.773,-1.557,13.92,912.0,AK_Pakad_Bag.csv
-0.153,-0.459,0.883,-1.03,0.539,0.217,0.883,-1.561,13.930000000000001,904.0,AK_Pakad_Bag.csv
-0.155,-0.467,0.882,-1.03,0.551,0.192,1.01,-1.562,13.94,896.0,AK_Pakad_Bag.csv
-0.154,-0.477,0.881,-1.03,0.561,0.178,1.136,-1.558,13.950000000000001,888.3333333333334,AK_Pakad_Bag.csv
-0.152,-0.488,0.878,-1.031,0.568,0.173,1.25,-1.552,13.959999999999999,880.6666666666666,AK_Pakad_Bag.csv
-0.152,-0.499,0.876,-1.031,0.573,0.168,1.345,-1.549,13.97,873.0,AK_Pakad_Bag.csv
-0.154,-0.511,0.873,-1.031,0.575,0.155,1.422,-1.548,13.979999999999999,868.5,AK_Pakad_Bag.csv
-0.158,-0.523,0.87,-1.031,0.576,0.129,1.489,-1.552,13.99,864.0,AK_Pakad_Bag.csv
-0.164,-0.535,0.869,-1.03,0.576,0.086,1.554,-1.557,13.999999999999998,868.5,AK_Pakad_Bag.csv
-0.172,-0.548,0.867,-1.03,0.575,0.032,1.618,-1.561,14.01,873.0,AK_Pakad_Bag.csv
-0.18,-0.561,0.866,-1.029,0.572,-0.026,1.678,-1.562,14.020000000000001,884.0,AK_Pakad_Bag.csv
-0.187,-0.575,0.865,-1.029,0.568,-0.079,1.721,-1.559,14.03,895.0,AK_Pakad_Bag.csv
-0.194,-0.59,0.864,-1.029,0.562,-0.12,1.736,-1.553,14.040000000000001,911.0,AK_Pakad_Bag.csv
-0.199,-0.604,0.863,-1.03,0.555,-0.147,1.713,-1.548,14.049999999999999,927.0,AK_Pakad_Bag.csv
-0.202,-0.617,0.862,-1.031,0.547,-0.162,1.654,-1.545,14.06,943.0,AK_Pakad_Bag.csv
-0.203,-0.628,0.862,-1.032,0.539,-0.172,1.566,-1.546,14.069999999999999,951.5,AK_Pakad_Bag.csv
-0.201,-0.639,0.862,-1.033,0.531,-0.183,1.462,-1.55,14.08,960.0,AK_Pakad_Bag.csv
-0.197,-0.649,0.863,-1.034,0.525,-0.199,1.357,-1.555,14.089999999999998,953.5,AK_Pakad_Bag.csv
-0.19,-0.658,0.863,-1.034,0.519,-0.219,1.256,-1.557,14.1,947.0,AK_Pakad_Bag.csv
-0.184,-0.666,0.863,-1.033,0.514,-0.243,1.159,-1.556,14.110000000000001,935.5,AK_Pakad_Bag.csv
-0.178,-0.673,0.864,-1.032,0.507,-0.265,1.06,-1.551,14.12,924.0,AK_Pakad_Bag.csv
-0.176,-0.679,0.864,-1.031,0.498,-0.282,0.953,-1.546,14.13,911.0,AK_Pakad_Bag.csv
-0.176,-0.683,0.864,-1.03,0.484,-0.292,0.837,-1.542,14.139999999999999,897.5,AK_Pakad_Bag.csv
-0.179,-0.686,0.865,-1.029,0.468,-0.295,0.719,-1.542,14.15,884.0,AK_Pakad_Bag.csv
-0.184,-0.686,0.866,-1.029,0.449,-0.291,0.608,-1.546,14.159999999999998,869.5,AK_Pakad_Bag.csv
-0.189,-0.686,0.866,-1.028,0.431,-0.283,0.519,-1.551,14.17,855.0,AK_Pakad_Bag.csv
-0.191,-0.684,0.867,-1.028,0.416,-0.27,0.459,-1.554,14.180000000000001,838.5,AK_Pakad_Bag.csv
-0.191,-0.682,0.867,-1.027,0.408,-0.254,0.426,-1.554,14.19,822.0,AK_Pakad_Bag.csv
-0.189,-0.678,0.866,-1.025,0.407,-0.233,0.412,-1.55,14.200000000000001,801.3333333333334,AK_Pakad_Bag.csv
-0.186,-0.675,0.865,-1.024,0.414,-0.208,0.401,-1.544,14.209999999999999,780.6666666666666,AK_Pakad_Bag.csv
-0.183,-0.67,0.863,-1.023,0.427,-0.178,0.381,-1.539,14.22,760.0,AK_Pakad_Bag.csv
-0.183,-0.666,0.863,-1.021,0.444,-0.148,0.346,-1.538,14.229999999999999,744.0,AK_Pakad_Bag.csv
-0.184,-0.662,0.863,-1.02,0.461,-0.119,0.299,-1.541,14.24,728.0,AK_Pakad_Bag.csv
-0.186,-0.66,0.864,-1.02,0.477,-0.095,0.251,-1.547,14.249999999999998,712.0,AK_Pakad_Bag.csv
-0.188,-0.66,0.865,-1.02,0.489,-0.077,0.213,-1.553,14.26,696.0,AK_Pakad_Bag.csv
-0.189,-0.662,0.866,-1.02,0.498,-0.064,0.193,-1.556,14.270000000000001,673.5,AK_Pakad_Bag.csv
-0.188,-0.666,0.867,-1.021,0.506,-0.055,0.19,-1.556,14.28,651.0,AK_Pakad_Bag.csv
-0.186,-0.67,0.868,-1.022,0.516,-0.045,0.197,-1.551,14.290000000000001,631.3333333333334,AK_Pakad_Bag.csv
-0.184,-0.672,0.868,-1.022,0.53,-0.03,0.203,-1.547,14.299999999999999,611.6666666666666,AK_Pakad_Bag.csv
-0.183,-0.673,0.867,-1.023,0.549,-0.005,0.198,-1.545,14.31,592.0,AK_Pakad_Bag.csv
