time,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,RBigToe_x,RSmallToe_x
55.790,-0.581,-1.015,-0.646,0.042,-0.506,-0.011,-1.403,-0.455,-1.279,1.241,-0.579,-0.065,-0.066,2.340,-0.101,-0.980,-1.049,1.379,-1.249,1.138,-0.721,,,,-1.128,1.243,-0.554,,,,-0.680,-0.753,-0.724,-0.751,-0.648,0.393,-0.634,-0.372,,
55.800,-0.582,-1.013,-0.647,0.043,-0.499,-0.011,-1.402,-0.454,-1.279,1.240,-0.585,-0.011,-0.050,2.439,-0.099,-1.002,-1.085,1.364,-1.272,1.129,-0.725,,,,-1.153,1.248,-0.556,,,,-0.681,-0.749,-0.725,-0.757,-0.649,0.386,-0.637,-0.357,,
55.810,-0.585,-1.010,-0.650,0.045,-0.496,-0.009,-1.401,-0.457,-1.279,1.239,-0.592,0.040,-0.037,2.530,-0.098,-1.021,-1.124,1.353,-1.294,1.130,-0.739,,,,-1.181,1.256,-0.555,,,,-0.684,-0.746,-0.728,-0.763,-0.652,0.381,-0.642,-0.345,,
55.820,-0.588,-1.006,-0.653,0.049,-0.498,-0.006,-1.398,-0.465,-1.280,1.237,-0.596,0.089,-0.026,2.605,-0.097,-1.039,-1.167,1.350,-1.315,1.139,-0.754,,,,-1.217,1.270,-0.553,,,,-0.688,-0.744,-0.733,-0.767,-0.655,0.379,-0.646,-0.335,,
55.830,-0.588,-1.002,-0.656,0.051,-0.503,-0.004,-1.394,-0.480,-1.280,1.236,-0.595,0.138,-0.020,2.659,-0.097,-1.057,-1.213,1.351,-1.338,1.153,-0.762,,,,-1.260,1.287,-0.551,,,,-0.690,-0.744,-0.735,-0.770,-0.658,0.379,-0.648,-0.325,,
55.840,-0.585,-0.999,-0.656,0.051,-0.512,-0.004,-1.386,-0.501,-1.280,1.234,-0.587,0.188,-0.018,2.691,-0.097,-1.076,-1.264,1.354,-1.361,1.164,-0.758,,,,-1.307,1.305,-0.550,,,,-0.690,-0.747,-0.735,-0.772,-0.658,0.378,-0.646,-0.314,,
55.850,-0.578,-0.997,-0.653,0.049,-0.521,-0.006,-1.374,-0.526,-1.280,1.232,-0.573,0.237,-0.019,2.704,-0.097,-1.097,-1.317,1.353,-1.385,1.169,-0.743,,,,-1.350,1.321,-0.548,,,,-0.687,-0.751,-0.732,-0.772,-0.655,0.376,-0.641,-0.303,,
55.860,-0.570,-0.997,-0.649,0.047,-0.528,-0.009,-1.358,-0.554,-1.279,1.230,-0.555,0.284,-0.023,2.701,-0.096,-1.117,-1.370,1.345,-1.405,1.167,-0.725,,,,-1.380,1.333,-0.545,,,,-0.684,-0.754,-0.728,-0.771,-0.651,0.373,-0.635,-0.291,,
55.870,-0.564,-0.999,-0.647,0.045,-0.534,-0.011,-1.341,-0.582,-1.279,1.227,-0.536,0.324,-0.031,2.685,-0.095,-1.134,-1.419,1.330,-1.421,1.160,-0.711,,,,-1.392,1.338,-0.537,,,,-0.681,-0.757,-0.725,-0.769,-0.649,0.369,-0.631,-0.283,,
55.880,-0.563,-1.001,-0.646,0.045,-0.537,-0.011,-1.323,-0.606,-1.279,1.226,-0.520,0.354,-0.041,2.654,-0.095,-1.145,-1.461,1.310,-1.429,1.151,-0.709,,,,-1.387,1.333,-0.524,,,,-0.680,-0.757,-0.724,-0.767,-0.648,0.364,-0.631,-0.280,,
55.890,-0.567,-1.003,-0.648,0.047,-0.538,-0.009,-1.306,-0.626,-1.279,1.224,-0.509,0.373,-0.053,2.606,-0.096,-1.150,-1.494,1.289,-1.430,1.146,-0.719,,,,-1.369,1.319,-0.507,,,,-0.683,-0.755,-0.727,-0.765,-0.651,0.360,-0.634,-0.284,,
55.900,-0.576,-1.004,-0.652,0.050,-0.536,-0.006,-1.293,-0.641,-1.279,1.223,-0.502,0.383,-0.068,2.540,-0.097,-1.149,-1.517,1.271,-1.427,1.144,-0.735,,,,-1.349,1.296,-0.489,,,,-0.687,-0.752,-0.731,-0.763,-0.655,0.355,-0.639,-0.292,,
55.910,-0.587,-1.005,-0.655,0.052,-0.532,-0.003,-1.283,-0.651,-1.280,1.222,-0.499,0.388,-0.084,2.457,-0.099,-1.147,-1.532,1.257,-1.423,1.144,-0.749,,,,-1.338,1.268,-0.473,,,,-0.690,-0.750,-0.735,-0.760,-0.658,0.349,-0.643,-0.302,,
55.920,-0.598,-1.005,-0.656,0.052,-0.526,-0.002,-1.276,-0.659,-1.280,1.220,-0.496,0.388,-0.103,2.360,-0.100,-1.148,-1.544,1.245,-1.422,1.143,-0.752,,,,-1.344,1.239,-0.463,,,,-0.691,-0.750,-0.736,-0.757,-0.659,0.341,-0.644,-0.311,,
55.930,-0.607,-1.005,-0.654,0.050,-0.519,-0.004,-1.270,-0.666,-1.279,1.219,-0.492,0.385,-0.124,2.257,-0.101,-1.155,-1.556,1.233,-1.427,1.136,-0.743,,,,-1.368,1.213,-0.460,,,,-0.689,-0.751,-0.734,-0.754,-0.658,0.329,-0.642,-0.318,,
55.940,-0.614,-1.005,-0.650,0.047,-0.511,-0.007,-1.266,-0.670,-1.279,1.218,-0.485,0.378,-0.146,2.156,-0.101,-1.168,-1.571,1.216,-1.437,1.122,-0.726,,,,-1.406,1.192,-0.462,,,,-0.685,-0.754,-0.730,-0.752,-0.653,0.316,-0.637,-0.325,,
55.950,-0.620,-1.005,-0.647,0.044,-0.503,-0.010,-1.260,-0.674,-1.279,1.217,-0.477,0.363,-0.168,2.063,-0.100,-1.186,-1.590,1.191,-1.451,1.100,-0.708,,,,-1.450,1.176,-0.469,,,,-0.682,-0.756,-0.726,-0.752,-0.649,0.304,-0.633,-0.333,,
55.960,-0.628,-1.005,-0.646,0.042,-0.498,-0.012,-1.254,-0.677,-1.279,1.217,-0.468,0.339,-0.190,1.983,-0.098,-1.204,-1.613,1.158,-1.463,1.072,-0.701,,,,-1.493,1.162,-0.477,,,,-0.680,-0.758,-0.724,-0.753,-0.646,0.293,-0.631,-0.345,,
55.970,-0.636,-1.005,-0.647,0.043,-0.496,-0.011,-1.247,-0.679,-1.279,1.218,-0.460,0.305,-0.210,1.913,-0.097,-1.221,-1.639,1.120,-1.472,1.043,-0.709,,,,-1.531,1.147,-0.486,,,,-0.681,-0.757,-0.726,-0.755,-0.645,0.284,-0.633,-0.364,,
55.980,-0.646,-1.005,-0.650,0.044,-0.498,-0.008,-1.240,-0.683,-1.279,1.220,-0.453,0.262,-0.225,1.849,-0.097,-1.235,-1.665,1.081,-1.476,1.014,-0.732,,,,-1.564,1.129,-0.496,,,,-0.685,-0.755,-0.730,-0.759,-0.648,0.276,-0.637,-0.387,,
55.990,-0.655,-1.005,-0.654,0.046,-0.502,-0.004,-1.233,-0.689,-1.280,1.222,-0.449,0.214,-0.237,1.788,-0.097,-1.248,-1.689,1.045,-1.475,0.985,-0.763,,,,-1.595,1.107,-0.508,,,,-0.689,-0.753,-0.735,-0.761,-0.651,0.265,-0.641,-0.411,,
56.000,-0.661,-1.005,-0.656,0.046,-0.507,-0.002,-1.229,-0.699,-1.280,1.224,-0.444,0.164,-0.244,1.725,-0.098,-1.264,-1.710,1.017,-1.473,0.957,-0.792,,,,-1.626,1.084,-0.521,,,,-0.691,-0.752,-0.737,-0.762,-0.655,0.249,-0.644,-0.433,,
56.010,-0.663,-1.005,-0.655,0.044,-0.509,-0.003,-1.227,-0.710,-1.280,1.225,-0.439,0.114,-0.250,1.656,-0.098,-1.284,-1.727,0.999,-1.471,0.928,-0.807,,,,-1.657,1.065,-0.535,,,,-0.690,-0.753,-0.736,-0.762,-0.657,0.226,-0.643,-0.448,,
56.020,-0.659,-1.005,-0.652,0.040,-0.508,-0.007,-1.226,-0.722,-1.279,1.226,-0.432,0.064,-0.258,1.582,-0.097,-1.310,-1.740,0.989,-1.471,0.899,-0.802,,,,-1.686,1.053,-0.548,,,,-0.687,-0.755,-0.732,-0.760,-0.658,0.199,-0.639,-0.455,,
56.030,-0.652,-1.006,-0.649,0.036,-0.503,-0.011,-1.227,-0.732,-1.279,1.227,-0.425,0.014,-0.269,1.502,-0.095,-1.340,-1.752,0.986,-1.473,0.872,-0.778,,,,-1.710,1.053,-0.557,,,,-0.683,-0.757,-0.727,-0.758,-0.658,0.171,-0.634,-0.458,,
56.040,-0.644,-1.006,-0.646,0.033,-0.494,-0.014,-1.227,-0.739,-1.279,1.228,-0.419,-0.038,-0.284,1.419,-0.094,-1.370,-1.765,0.988,-1.477,0.849,-0.743,,,,-1.728,1.063,-0.563,,,,-0.680,-0.759,-0.724,-0.756,-0.659,0.146,-0.632,-0.458,,
56.050,-0.636,-1.006,-0.646,0.032,-0.484,-0.015,-1.227,-0.741,-1.279,1.230,-0.416,-0.092,-0.302,1.337,-0.092,-1.397,-1.781,0.995,-1.480,0.833,-0.705,,,,-1.741,1.082,-0.563,,,,-0.680,-0.759,-0.724,-0.757,-0.660,0.130,-0.632,-0.459,,
56.060,-0.628,-1.006,-0.649,0.033,-0.475,-0.012,-1.225,-0.741,-1.279,1.231,-0.417,-0.146,-0.318,1.259,-0.091,-1.417,-1.805,1.007,-1.484,0.827,-0.674,,,,-1.755,1.106,-0.562,,,,-0.683,-0.758,-0.728,-0.758,-0.663,0.121,-0.635,-0.465,,
56.070,-0.621,-1.006,-0.653,0.035,-0.467,-0.007,-1.221,-0.740,-1.280,1.233,-0.423,-0.197,-0.329,1.194,-0.091,-1.430,-1.837,1.026,-1.491,0.828,-0.656,,,,-1.776,1.133,-0.561,,,,-0.687,-0.756,-0.733,-0.760,-0.666,0.117,-0.640,-0.473,,
56.080,-0.613,-1.006,-0.656,0.037,-0.461,-0.004,-1.216,-0.740,-1.280,1.234,-0.432,-0.240,-0.330,1.148,-0.091,-1.439,-1.877,1.053,-1.502,0.835,-0.653,,,,-1.810,1.162,-0.563,,,,-0.690,-0.754,-0.737,-0.761,-0.668,0.116,-0.643,-0.483,,
56.090,-0.604,-1.006,-0.657,0.037,-0.457,-0.003,-1.211,-0.743,-1.280,1.235,-0.443,-0.273,-0.320,1.126,-0.091,-1.445,-1.923,1.090,-1.519,0.842,-0.663,,,,-1.857,1.194,-0.570,,,,-0.690,-0.754,-0.737,-0.762,-0.667,0.111,-0.643,-0.493,,
56.100,-0.592,-1.006,-0.654,0.034,-0.452,-0.007,-1.209,-0.748,-1.280,1.235,-0.456,-0.293,-0.304,1.131,-0.090,-1.452,-1.971,1.136,-1.542,0.848,-0.683,,,,-1.909,1.231,-0.579,,,,-0.687,-0.756,-0.734,-0.761,-0.663,0.102,-0.640,-0.500,,
56.110,-0.580,-1.006,-0.650,0.031,-0.447,-0.013,-1.209,-0.753,-1.279,1.234,-0.469,-0.299,-0.284,1.159,-0.088,-1.459,-2.016,1.190,-1.570,0.854,-0.709,,,,-1.957,1.277,-0.589,,,,-0.683,-0.758,-0.728,-0.759,-0.657,0.090,-0.636,-0.505,,
56.120,-0.570,-1.006,-0.646,0.028,-0.442,-0.019,-1.213,-0.756,-1.279,1.233,-0.484,-0.291,-0.267,1.203,-0.087,-1.465,-2.051,1.251,-1.597,0.863,-0.738,,,,-1.988,1.332,-0.596,,,,-0.679,-0.760,-0.723,-0.758,-0.651,0.081,-0.632,-0.511,,
56.130,-0.562,-1.006,-0.645,0.027,-0.439,-0.024,-1.220,-0.756,-1.279,1.232,-0.500,-0.269,-0.257,1.251,-0.086,-1.465,-2.073,1.317,-1.620,0.879,-0.768,,,,-1.995,1.392,-0.598,,,,-0.678,-0.760,-0.720,-0.757,-0.645,0.079,-0.631,-0.518,,
56.140,-0.557,-1.006,-0.647,0.029,-0.439,-0.025,-1.228,-0.755,-1.279,1.231,-0.517,-0.234,-0.255,1.291,-0.086,-1.456,-2.080,1.387,-1.636,0.905,-0.797,,,,-1.977,1.455,-0.595,,,,-0.680,-0.759,-0.721,-0.758,-0.641,0.090,-0.633,-0.527,,
56.150,-0.554,-1.006,-0.651,0.032,-0.443,-0.023,-1.234,-0.756,-1.280,1.230,-0.533,-0.190,-0.259,1.317,-0.087,-1.437,-2.072,1.459,-1.646,0.941,-0.825,,,,-1.943,1.513,-0.588,,,,-0.684,-0.757,-0.725,-0.760,-0.637,0.111,-0.637,-0.536,,
56.160,-0.550,-1.006,-0.655,0.035,-0.449,-0.017,-1.238,-0.760,-1.280,1.228,-0.545,-0.142,-0.267,1.327,-0.089,-1.409,-2.055,1.530,-1.651,0.985,-0.853,,,,-1.903,1.562,-0.582,,,,-0.688,-0.755,-0.730,-0.761,-0.631,0.141,-0.641,-0.541,,
56.170,-0.544,-1.006,-0.657,0.036,-0.457,-0.012,-1.237,-0.772,-1.280,1.225,-0.551,-0.099,-0.273,1.324,-0.091,-1.375,-2.033,1.596,-1.655,1.030,-0.882,,,,-1.868,1.599,-0.578,,,,-0.690,-0.754,-0.733,-0.762,-0.623,0.171,-0.642,-0.540,,
56.180,-0.535,-1.006,-0.655,0.036,-0.465,-0.007,-1.232,-0.790,-1.280,1.221,-0.549,-0.070,-0.275,1.312,-0.092,-1.340,-2.007,1.655,-1.660,1.070,-0.913,,,,-1.844,1.622,-0.577,,,,-0.688,-0.754,-0.734,-0.761,-0.612,0.195,-0.641,-0.531,,
56.190,-0.524,-1.006,-0.650,0.033,-0.470,-0.004,-1.225,-0.811,-1.279,1.217,-0.540,-0.063,-0.274,1.299,-0.092,-1.306,-1.978,1.702,-1.664,1.103,-0.947,,,,-1.827,1.633,-0.578,,,,-0.684,-0.756,-0.733,-0.760,-0.599,0.211,-0.637,-0.513,,
56.200,-0.514,-1.006,-0.644,0.031,-0.471,-0.001,-1.217,-0.831,-1.279,1.213,-0.526,-0.081,-0.272,1.283,-0.091,-1.276,-1.944,1.738,-1.665,1.128,-0.986,,,,-1.809,1.635,-0.577,,,,-0.680,-0.758,-0.731,-0.758,-0.588,0.220,-0.633,-0.490,,
56.210,-0.506,-1.006,-0.638,0.029,-0.469,0.001,-1.212,-0.844,-1.279,1.209,-0.509,-0.121,-0.270,1.264,-0.091,-1.250,-1.901,1.764,-1.658,1.149,-1.025,,,,-1.779,1.630,-0.572,,,,-0.678,-0.759,-0.731,-0.758,-0.579,0.225,-0.631,-0.467,,
56.220,-0.502,-1.006,-0.636,0.030,-0.465,0.004,-1.210,-0.848,-1.279,1.207,-0.492,-0.174,-0.270,1.235,-0.090,-1.226,-1.843,1.783,-1.639,1.174,-1.059,,,,-1.733,1.620,-0.563,,,,-0.678,-0.758,-0.733,-0.758,-0.574,0.233,-0.632,-0.449,,
56.230,-0.502,-1.006,-0.637,0.033,-0.460,0.009,-1.213,-0.843,-1.279,1.205,-0.479,-0.224,-0.274,1.192,-0.091,-1.204,-1.771,1.800,-1.607,1.206,-1.081,,,,-1.669,1.606,-0.549,,,,-0.682,-0.756,-0.737,-0.759,-0.572,0.247,-0.635,-0.438,,
56.240,-0.504,-1.005,-0.641,0.036,-0.457,0.012,-1.218,-0.831,-1.279,1.205,-0.469,-0.259,-0.278,1.134,-0.093,-1.184,-1.688,1.818,-1.566,1.247,-1.084,,,,-1.596,1.589,-0.535,,,,-0.686,-0.754,-0.742,-0.761,-0.570,0.269,-0.638,-0.433,,
56.250,-0.504,-1.005,-0.646,0.038,-0.456,0.013,-1.225,-0.817,-1.280,1.205,-0.462,-0.270,-0.281,1.065,-0.095,-1.166,-1.598,1.836,-1.521,1.294,-1.066,,,,-1.525,1.568,-0.522,,,,-0.689,-0.752,-0.744,-0.762,-0.567,0.297,-0.638,-0.433,,
56.260,-0.502,-1.005,-0.651,0.038,-0.457,0.010,-1.232,-0.804,-1.280,1.204,-0.458,-0.257,-0.282,0.992,-0.097,-1.152,-1.510,1.851,-1.479,1.338,-1.030,,,,-1.466,1.544,-0.514,,,,-0.688,-0.752,-0.742,-0.761,-0.560,0.325,-0.636,-0.433,,
56.270,-0.498,-1.005,-0.654,0.036,-0.458,0.003,-1.237,-0.796,-1.279,1.203,-0.456,-0.227,-0.279,0.926,-0.098,-1.146,-1.431,1.856,-1.444,1.372,-0.985,,,,-1.425,1.516,-0.511,,,,-0.685,-0.754,-0.736,-0.760,-0.550,0.347,-0.631,-0.431,,
56.280,-0.494,-1.005,-0.656,0.033,-0.459,-0.007,-1.240,-0.791,-1.279,1.202,-0.456,-0.190,-0.275,0.872,-0.097,-1.146,-1.364,1.846,-1.418,1.388,-0.945,,,,-1.400,1.483,-0.513,,,,-0.680,-0.756,-0.728,-0.758,-0.540,0.363,-0.626,-0.427,,
56.290,-0.491,-1.005,-0.658,0.031,-0.459,-0.018,-1.240,-0.788,-1.279,1.200,-0.458,-0.157,-0.272,0.832,-0.097,-1.154,-1.309,1.816,-1.399,1.384,-0.920,,,,-1.384,1.446,-0.518,,,,-0.677,-0.757,-0.721,-0.757,-0.530,0.370,-0.624,-0.421,,
56.300,-0.492,-1.005,-0.660,0.030,-0.459,-0.028,-1.239,-0.784,-1.279,1.199,-0.463,-0.133,-0.272,0.802,-0.096,-1.165,-1.263,1.766,-1.381,1.364,-0.916,,,,-1.368,1.404,-0.526,,,,-0.676,-0.757,-0.716,-0.757,-0.523,0.372,-0.627,-0.414,,
56.310,-0.497,-1.005,-0.664,0.031,-0.458,-0.036,-1.236,-0.779,-1.279,1.198,-0.470,-0.117,-0.275,0.776,-0.095,-1.179,-1.220,1.702,-1.361,1.333,-0.931,,,,-1.347,1.358,-0.535,,,,-0.679,-0.756,-0.714,-0.758,-0.519,0.372,-0.633,-0.407,,
56.320,-0.504,-1.004,-0.667,0.033,-0.457,-0.045,-1.232,-0.772,-1.279,1.198,-0.477,-0.104,-0.280,0.750,-0.094,-1.192,-1.178,1.631,-1.335,1.301,-0.955,,,,-1.323,1.311,-0.547,,,,-0.683,-0.754,-0.712,-0.759,-0.517,0.373,-0.641,-0.400,,
56.330,-0.511,-1.004,-0.668,0.035,-0.456,-0.055,-1.228,-0.766,-1.280,1.198,-0.482,-0.087,-0.284,0.722,-0.093,-1.205,-1.136,1.562,-1.306,1.272,-0.976,,,,-1.301,1.266,-0.561,,,,-0.686,-0.752,-0.710,-0.760,-0.513,0.374,-0.647,-0.392,,
56.340,-0.515,-1.003,-0.666,0.035,-0.456,-0.069,-1.223,-0.763,-1.280,1.198,-0.483,-0.061,-0.286,0.695,-0.092,-1.218,-1.098,1.501,-1.277,1.251,-0.983,,,,-1.289,1.229,-0.577,,,,-0.687,-0.751,-0.704,-0.761,-0.508,0.374,-0.650,-0.381,,
56.350,-0.514,-1.003,-0.660,0.032,-0.456,-0.087,-1.218,-0.764,-1.280,1.198,-0.478,-0.026,-0.285,0.674,-0.091,-1.231,-1.072,1.448,-1.253,1.236,-0.974,,,,-1.296,1.203,-0.594,,,,-0.684,-0.752,-0.694,-0.760,-0.499,0.370,-0.649,-0.366,,
56.360,-0.511,-1.004,-0.653,0.028,-0.456,-0.107,-1.212,-0.768,-1.279,1.198,-0.469,0.013,-0.282,0.663,-0.090,-1.245,-1.063,1.402,-1.239,1.223,-0.954,,,,-1.323,1.190,-0.610,,,,-0.680,-0.755,-0.682,-0.758,-0.488,0.358,-0.644,-0.349,,
56.370,-0.506,-1.004,-0.645,0.025,-0.456,-0.127,-1.206,-0.775,-1.279,1.199,-0.457,0.048,-0.278,0.662,-0.088,-1.258,-1.075,1.357,-1.236,1.208,-0.934,,,,-1.368,1.188,-0.622,,,,-0.675,-0.757,-0.670,-0.757,-0.478,0.339,-0.639,-0.330,,
56.380,-0.503,-1.004,-0.639,0.023,-0.456,-0.146,-1.200,-0.782,-1.279,1.199,-0.445,0.075,-0.277,0.669,-0.088,-1.271,-1.107,1.309,-1.242,1.188,-0.926,,,,-1.422,1.192,-0.629,,,,-0.673,-0.757,-0.660,-0.756,-0.470,0.313,-0.636,-0.311,,
56.390,-0.503,-1.003,-0.633,0.023,-0.456,-0.161,-1.194,-0.787,-1.279,1.201,-0.436,0.090,-0.280,0.678,-0.088,-1.281,-1.153,1.257,-1.251,1.165,-0.937,,,,-1.478,1.195,-0.631,,,,-0.675,-0.757,-0.654,-0.757,-0.466,0.283,-0.636,-0.295,,
56.400,-0.505,-1.003,-0.627,0.025,-0.456,-0.173,-1.190,-0.789,-1.279,1.202,-0.431,0.097,-0.285,0.683,-0.088,-1.287,-1.204,1.203,-1.258,1.139,-0.966,,,,-1.528,1.191,-0.630,,,,-0.679,-0.755,-0.650,-0.758,-0.464,0.253,-0.637,-0.280,,
56.410,-0.508,-1.003,-0.618,0.027,-0.456,-0.184,-1.185,-0.789,-1.280,1.204,-0.429,0.100,-0.290,0.683,-0.089,-1.290,-1.251,1.152,-1.260,1.116,-1.004,,,,-1.570,1.176,-0.629,,,,-0.683,-0.753,-0.647,-0.760,-0.463,0.226,-0.638,-0.265,,
56.420,-0.510,-1.003,-0.604,0.028,-0.456,-0.196,-1.181,-0.789,-1.280,1.205,-0.430,0.105,-0.292,0.681,-0.089,-1.289,-1.285,1.110,-1.255,1.099,-1.035,,,,-1.602,1.150,-0.628,,,,-0.685,-0.752,-0.643,-0.761,-0.459,0.204,-0.636,-0.248,,
56.430,-0.509,-1.003,-0.584,0.026,-0.456,-0.212,-1.177,-0.788,-1.280,1.206,-0.431,0.114,-0.292,0.686,-0.089,-1.285,-1.305,1.081,-1.244,1.088,-1.047,,,,-1.625,1.116,-0.629,,,,-0.684,-0.752,-0.635,-0.760,-0.452,0.187,-0.629,-0.228,,
56.440,-0.506,-1.003,-0.559,0.023,-0.455,-0.230,-1.173,-0.787,-1.280,1.206,-0.431,0.125,-0.288,0.706,-0.087,-1.278,-1.310,1.065,-1.229,1.085,-1.033,,,,-1.641,1.078,-0.631,,,,-0.680,-0.754,-0.624,-0.759,-0.441,0.174,-0.619,-0.205,,
56.450,-0.502,-1.003,-0.532,0.019,-0.455,-0.248,-1.169,-0.783,-1.279,1.207,-0.428,0.133,-0.283,0.747,-0.086,-1.269,-1.306,1.059,-1.212,1.086,-0.996,,,,-1.648,1.039,-0.633,,,,-0.675,-0.756,-0.613,-0.758,-0.429,0.165,-0.607,-0.181,,
56.460,-0.500,-1.003,-0.506,0.017,-0.455,-0.262,-1.167,-0.777,-1.279,1.209,-0.425,0.133,-0.280,0.812,-0.085,-1.256,-1.295,1.056,-1.192,1.088,-0.951,,,,-1.644,1.003,-0.633,,,,-0.672,-0.758,-0.605,-0.757,-0.417,0.159,-0.596,-0.159,,
56.470,-0.500,-1.003,-0.485,0.017,-0.455,-0.271,-1.165,-0.767,-1.279,1.211,-0.421,0.124,-0.280,0.896,-0.084,-1.240,-1.282,1.050,-1.172,1.089,-0.911,,,,-1.630,0.968,-0.631,,,,-0.672,-0.758,-0.601,-0.757,-0.407,0.156,-0.589,-0.142,,
56.480,-0.503,-1.003,-0.470,0.019,-0.455,-0.274,-1.165,-0.756,-1.279,1.214,-0.418,0.105,-0.283,0.990,-0.085,-1.221,-1.267,1.037,-1.149,1.087,-0.893,,,,-1.605,0.932,-0.627,,,,-0.675,-0.756,-0.601,-0.758,-0.402,0.156,-0.584,-0.128,,
56.490,-0.507,-1.003,-0.460,0.022,-0.455,-0.272,-1.166,-0.745,-1.280,1.217,-0.415,0.082,-0.287,1.086,-0.086,-1.200,-1.250,1.017,-1.125,1.083,-0.900,,,,-1.575,0.891,-0.624,,,,-0.680,-0.754,-0.603,-0.760,-0.398,0.157,-0.580,-0.116,,
56.500,-0.510,-1.002,-0.453,0.025,-0.456,-0.269,-1.167,-0.739,-1.280,1.220,-0.411,0.058,-0.290,1.178,-0.087,-1.180,-1.226,0.991,-1.100,1.078,-0.930,,,,-1.543,0.846,-0.623,,,,-0.683,-0.752,-0.605,-0.761,-0.396,0.157,-0.575,-0.104,,
56.510,-0.510,-1.002,-0.447,0.025,-0.456,-0.267,-1.169,-0.738,-1.280,1.222,-0.405,0.036,-0.290,1.263,-0.087,-1.163,-1.196,0.964,-1.077,1.074,-0.972,,,,-1.513,0.796,-0.623,,,,-0.684,-0.752,-0.604,-0.761,-0.393,0.156,-0.567,-0.089,,
56.520,-0.508,-1.003,-0.441,0.022,-0.455,-0.269,-1.170,-0.742,-1.280,1.224,-0.397,0.017,-0.285,1.340,-0.086,-1.151,-1.159,0.939,-1.057,1.071,-1.010,,,,-1.486,0.746,-0.623,,,,-0.680,-0.754,-0.600,-0.760,-0.388,0.154,-0.554,-0.069,,
56.530,-0.504,-1.003,-0.436,0.019,-0.455,-0.276,-1.172,-0.747,-1.279,1.225,-0.385,-0.002,-0.279,1.409,-0.085,-1.143,-1.117,0.921,-1.040,1.072,-1.034,,,,-1.458,0.700,-0.622,,,,-0.676,-0.756,-0.595,-0.758,-0.383,0.150,-0.541,-0.046,,
56.540,-0.500,-1.003,-0.434,0.016,-0.454,-0.283,-1.174,-0.749,-1.279,1.227,-0.371,-0.026,-0.274,1.470,-0.083,-1.137,-1.074,0.910,-1.026,1.076,-1.037,,,,-1.426,0.663,-0.617,,,,-0.672,-0.758,-0.592,-0.757,-0.377,0.148,-0.528,-0.023,,
56.550,-0.499,-1.003,-0.435,0.015,-0.454,-0.290,-1.178,-0.746,-1.279,1.229,-0.356,-0.054,-0.272,1.520,-0.083,-1.133,-1.032,0.907,-1.013,1.085,-1.023,,,,-1.385,0.638,-0.608,,,,-0.671,-0.759,-0.592,-0.757,-0.372,0.149,-0.519,-0.003,,
56.560,-0.502,-1.003,-0.442,0.016,-0.454,-0.292,-1.183,-0.734,-1.279,1.232,-0.340,-0.086,-0.274,1.552,-0.084,-1.128,-0.995,0.913,-0.999,1.098,-0.998,,,,-1.335,0.625,-0.598,,,,-0.673,-0.758,-0.597,-0.758,-0.369,0.154,-0.514,0.012,,
56.570,-0.506,-1.003,-0.453,0.020,-0.455,-0.290,-1.190,-0.716,-1.280,1.234,-0.327,-0.120,-0.279,1.563,-0.086,-1.122,-0.963,0.928,-0.983,1.115,-0.974,,,,-1.281,0.623,-0.589,,,,-0.678,-0.756,-0.604,-0.759,-0.368,0.161,-0.512,0.021,,
56.580,-0.510,-1.002,-0.466,0.023,-0.456,-0.283,-1.196,-0.696,-1.280,1.236,-0.316,-0.150,-0.284,1.552,-0.087,-1.118,-0.935,0.952,-0.965,1.137,-0.958,,,,-1.232,0.631,-0.584,,,,-0.682,-0.754,-0.612,-0.761,-0.367,0.168,-0.510,0.025,,
56.590,-0.511,-1.002,-0.478,0.024,-0.457,-0.275,-1.203,-0.677,-1.280,1.237,-0.307,-0.176,-0.285,1.519,-0.088,-1.120,-0.909,0.985,-0.949,1.163,-0.953,,,,-1.195,0.648,-0.586,,,,-0.684,-0.753,-0.617,-0.761,-0.365,0.173,-0.506,0.026,,
56.600,-0.510,-1.003,-0.489,0.023,-0.456,-0.268,-1.208,-0.663,-1.280,1.237,-0.301,-0.197,-0.283,1.471,-0.088,-1.131,-0.885,1.028,-0.935,1.191,-0.958,,,,-1.177,0.673,-0.594,,,,-0.682,-0.754,-0.617,-0.760,-0.363,0.172,-0.499,0.026,,
56.610,-0.505,-1.003,-0.497,0.020,-0.456,-0.264,-1.212,-0.655,-1.280,1.238,-0.299,-0.216,-0.278,1.412,-0.087,-1.154,-0.861,1.076,-0.927,1.220,-0.966,,,,-1.177,0.707,-0.606,,,,-0.678,-0.756,-0.613,-0.759,-0.362,0.165,-0.491,0.026,,
