Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time
1001.576,291.851,1001.265,434.134,833.498,459.666,808.002,692.116,949.172,741.627,1165.762,409.643,1280.790,615.191,1327.381,848.616,1061.165,796.645,956.833,813.437,743.772,963.607,1033.642,981.454,1161.546,777.672,1361.202,835.396,1360.320,,957.237,264.427,1027.224,247.737,907.226,286.609,1070.418,254.770,,,,,,,1308.439,,1290.799,,,,747,31.374
999.810,291.876,1001.140,434.576,833.489,459.433,805.167,692.575,945.406,735.642,1165.925,409.652,1280.863,615.523,1327.123,848.101,1060.126,799.039,955.417,816.043,743.407,965.332,1034.177,981.418,1162.093,781.169,1384.104,835.592,1360.320,,954.950,265.767,1024.065,247.952,906.280,289.623,1069.259,253.963,,,,,,,1308.075,,1290.436,,,,748,31.416
998.851,291.890,1001.147,435.010,833.209,459.563,803.389,693.264,941.158,731.570,1166.416,409.658,1281.057,616.296,1327.017,847.006,1059.163,798.712,954.382,816.167,742.823,966.054,1039.124,981.381,1162.225,781.864,1401.854,835.788,1360.320,,953.587,266.749,1022.688,247.807,905.685,291.686,1069.311,252.275,,,,,,,1307.711,,1290.073,,,,749,31.458
998.272,291.892,1001.159,435.368,833.345,459.581,803.096,694.030,937.046,731.219,1167.130,409.660,1281.448,617.484,1327.093,846.738,1058.458,798.298,954.283,816.256,742.205,966.717,1043.840,981.345,1161.748,782.025,1409.154,835.985,1360.320,,952.777,267.206,1022.731,247.774,905.131,292.577,1069.017,250.475,,,,,,,1307.347,,1289.710,,,,750,31.500
997.096,291.887,1001.181,435.589,833.812,459.601,804.124,694.703,934.731,733.091,1167.926,409.667,1281.994,617.662,1327.320,847.110,1058.118,796.424,955.117,815.523,741.835,967.019,1045.015,981.309,1160.716,779.798,1403.830,836.181,1360.320,,951.732,268.003,1022.370,247.737,904.514,292.241,1068.585,249.104,,,,,,,1306.983,,1289.347,,,,751,31.542
996.254,291.881,1001.203,435.683,834.526,459.621,805.967,695.144,933.266,735.327,1168.621,409.664,1282.590,617.282,1327.646,847.003,1058.259,791.541,957.957,812.646,742.129,965.769,1041.777,981.272,1158.958,773.673,1386.956,836.377,1360.320,,950.549,268.234,1021.408,247.702,903.927,291.989,1068.699,248.135,,,,,,,1306.619,,1288.983,,,,752,31.584
995.684,291.877,1001.232,435.783,835.335,459.626,808.448,695.271,932.593,738.541,1169.090,409.671,1283.130,617.333,1327.948,847.088,1059.133,789.608,961.129,811.445,742.384,964.611,1036.995,981.236,1157.515,770.459,1364.969,836.573,1360.320,,949.159,268.501,1020.165,247.674,903.776,291.683,1068.888,247.348,,,,,,,1306.255,,1288.620,,,,753,31.626
995.219,291.878,1001.258,436.184,836.049,459.632,810.158,695.254,934.778,741.802,1169.241,409.681,1283.510,617.501,1328.048,846.668,1060.631,791.047,963.580,812.378,742.271,964.073,1031.380,981.200,1157.786,769.938,1346.447,836.769,1360.320,,948.041,268.363,1019.658,247.658,903.911,291.944,1068.754,247.337,,,,,,,1305.891,,1288.257,,,,754,31.668
994.816,291.869,1001.402,436.257,836.648,459.632,811.577,694.818,937.004,743.717,1169.236,409.684,1283.690,617.585,1327.710,846.110,1062.084,795.486,965.617,814.561,742.263,964.271,1027.372,981.164,1158.960,773.419,1342.889,836.965,1360.320,,947.868,268.148,1019.631,247.649,904.139,291.939,1068.763,247.702,,,,,,,1305.527,,1287.894,,,,755,31.710
995.094,291.860,1001.184,435.909,836.564,459.634,812.014,694.820,939.323,744.659,1168.795,409.670,1283.759,617.825,1327.840,845.303,1063.663,801.574,966.214,818.235,742.237,965.097,1024.488,981.127,1161.600,778.825,1369.960,837.162,1360.320,,948.419,268.271,1019.759,247.642,904.035,291.926,1068.789,247.803,,,,,,,1305.163,,1287.531,,,,756,31.752
995.765,291.860,1001.037,436.024,836.271,459.641,812.478,694.862,941.624,746.272,1168.772,409.652,1283.974,618.366,1327.833,845.744,1065.278,805.895,967.429,821.356,742.214,965.706,1023.896,981.091,1164.124,783.272,1359.270,837.358,1360.320,,949.267,268.264,1020.414,247.637,904.167,291.902,1068.810,247.696,,,,,,,1304.800,,1287.168,,,,757,31.794
996.340,291.868,1001.168,435.891,836.187,459.644,812.964,695.583,944.861,748.136,1168.900,409.629,1283.630,618.517,1327.820,846.120,1067.191,809.272,967.740,823.005,742.205,965.750,1024.221,981.055,1166.495,786.385,1359.824,837.554,1360.320,,950.071,268.259,1021.383,247.642,903.968,291.864,1068.949,247.706,,,,,,,1304.436,,1286.804,,,,758,31.836
997.132,291.876,1001.628,436.115,836.774,459.521,812.995,696.466,946.379,749.636,1169.366,409.635,1283.761,619.334,1327.812,846.965,1067.512,808.961,967.635,821.466,742.211,965.467,1023.727,981.018,1166.611,785.604,1356.792,837.750,1360.320,,950.525,268.252,1021.855,247.652,903.840,291.693,1068.756,247.699,,,,,,,1304.072,,1286.441,,,,759,31.878
997.966,291.881,1002.330,436.390,837.494,459.867,812.717,697.141,947.380,751.191,1170.068,409.636,1283.898,619.971,1327.677,847.963,1067.819,806.190,968.273,818.325,742.216,964.784,1022.721,980.982,1166.560,783.094,1352.951,837.946,1360.320,,951.139,268.245,1021.752,247.659,903.995,292.019,1068.633,247.687,,,,,,,1303.708,,1286.078,,,,760,31.920
998.226,291.887,1003.124,436.043,838.302,459.790,812.783,697.402,947.875,751.652,1170.873,409.776,1283.685,620.227,1328.027,847.278,1068.262,802.013,970.486,815.123,742.231,963.798,1022.356,980.946,1166.056,779.694,1350.921,838.142,1360.320,,951.753,268.237,1021.773,247.672,904.461,291.928,1068.791,247.667,,,,,,,1303.344,,1285.715,,,,761,31.962
998.243,291.890,1003.827,435.451,839.147,459.501,813.150,697.155,948.368,751.844,1171.716,409.438,1283.560,620.915,1327.953,846.015,1068.815,802.130,971.381,815.283,742.247,963.391,1022.366,980.910,1165.849,780.375,1349.815,838.338,1360.185,,952.322,268.232,1022.032,247.685,905.163,291.512,1069.259,247.691,,,,,,,1302.980,,1285.352,,,,762,32.004
998.258,291.881,1004.421,434.896,839.384,459.161,813.841,696.484,949.236,751.688,1171.955,409.645,1283.717,621.309,1327.660,845.171,1068.679,803.611,970.240,816.966,742.249,964.127,1022.769,980.873,1165.794,781.813,1349.799,838.535,1360.448,,953.031,268.226,1022.857,247.695,906.081,291.404,1069.963,247.747,,,,,,,1302.616,,1284.989,,,,763,32.046
998.507,291.872,1004.337,434.570,839.371,458.914,814.682,695.628,950.493,752.099,1171.931,409.699,1284.196,621.629,1327.328,844.840,1068.400,804.462,969.361,817.824,742.254,963.928,1023.370,980.837,1165.764,783.021,1349.344,838.731,1360.597,,953.649,268.216,1023.764,247.703,906.566,291.440,1070.756,247.825,,,,,,,1302.252,,1284.626,,,,764,32.088
999.328,291.864,1004.169,434.576,839.359,458.823,815.591,694.952,951.979,752.592,1172.041,409.868,1284.899,621.461,1327.083,845.203,1068.374,805.894,969.204,819.468,742.259,963.898,1024.472,980.801,1166.588,784.831,1350.097,838.927,1360.423,,953.978,268.206,1024.242,247.700,906.887,290.876,1071.456,247.853,,,,,,,1301.888,,1284.262,,,,765,32.130
1000.231,291.865,1003.843,434.908,839.726,458.927,816.504,694.937,953.071,752.692,1172.165,410.234,1285.679,621.515,1326.992,846.172,1068.070,805.608,969.510,819.168,742.264,963.146,1026.181,980.764,1167.225,784.208,1352.092,839.123,1359.924,,954.391,268.200,1024.686,247.698,907.295,290.709,1072.048,247.866,,,,,,,1301.524,,1283.899,,,,766,32.172
1000.718,291.871,1004.273,435.467,840.336,459.167,818.016,695.070,953.255,753.110,1172.616,410.769,1286.354,621.167,1327.091,846.712,1068.084,806.859,970.048,818.723,742.277,963.361,1026.463,980.728,1167.897,785.664,1356.065,839.319,1359.238,,954.505,268.197,1024.744,247.702,907.396,290.181,1071.992,247.848,,,,,,,1301.160,,1283.536,,,,767,32.214
1001.172,291.998,1005.118,436.073,841.113,459.510,819.681,695.413,953.920,754.104,1173.412,411.374,1286.942,622.126,1327.340,845.906,1068.063,807.770,970.137,818.105,742.256,964.546,1026.214,980.692,1168.061,786.014,1359.631,839.515,1358.565,,954.980,268.198,1025.055,247.709,907.858,290.120,1071.735,247.809,,,,,,,1300.796,,1283.173,,,,768,32.256
1001.633,291.792,1006.517,436.422,841.733,459.806,821.896,695.054,955.339,755.908,1174.739,411.909,1286.850,622.766,1327.663,845.630,1068.777,807.030,972.372,816.795,742.242,965.036,1026.666,980.656,1167.996,784.689,1359.747,839.712,1358.107,,956.069,268.204,1025.731,247.720,908.943,290.373,1071.954,247.802,,,,,,,1300.432,,1282.810,,,,769,32.298
1001.256,291.662,1007.846,436.145,842.639,459.879,824.322,694.920,956.881,756.915,1176.517,412.264,1286.548,623.262,1327.963,844.637,1069.687,807.898,973.594,818.042,742.226,965.626,1025.259,980.619,1168.428,785.372,1359.937,839.908,1358.014,,956.749,268.207,1026.630,247.736,909.491,290.193,1072.210,247.786,,,,,,,1300.068,,1282.447,,,,770,32.340
1001.200,291.808,1008.728,435.928,843.383,459.544,826.466,695.058,957.733,758.051,1177.943,412.430,1286.599,623.629,1328.068,843.553,1070.320,810.314,973.564,820.841,742.209,967.053,1024.108,980.583,1168.990,787.675,1360.451,840.104,1358.334,,957.513,268.214,1027.780,247.751,910.609,289.592,1072.635,247.798,,,,,,,1299.704,,1282.084,,,,771,32.382
1002.960,292.267,1009.691,436.051,844.341,459.667,828.414,695.535,959.478,759.515,1179.155,412.491,1286.969,623.843,1327.733,844.928,1070.278,811.721,972.995,823.466,742.197,967.231,1024.123,980.547,1169.582,790.282,1369.670,840.300,1358.974,,959.152,268.223,1029.428,247.761,912.066,290.076,1073.073,247.797,,,,,,,1299.341,,1281.720,,,,772,32.424
1005.699,292.962,1010.396,436.054,845.804,459.662,830.257,696.250,961.308,760.583,1180.369,412.712,1287.534,623.894,1327.867,847.269,1070.408,811.763,973.238,824.342,742.197,967.615,1025.387,980.510,1170.263,791.587,1330.890,840.496,1359.667,,961.398,268.242,1031.937,247.769,914.264,290.496,1074.651,247.790,,,,,,,1298.977,,1281.357,,,,773,32.466
1009.564,293.753,1011.464,436.061,847.449,459.671,831.553,697.035,963.541,761.264,1181.332,412.372,1288.488,623.856,1327.864,848.114,1070.066,812.005,972.815,825.678,742.222,967.315,1027.364,980.474,1170.783,792.169,1335.664,840.692,1359.947,,963.974,268.272,1035.238,247.775,916.674,290.412,1077.050,247.633,,,,,,,1298.613,,1280.994,,,,774,32.508
1013.481,294.449,1012.876,436.070,848.863,459.664,832.353,697.720,966.207,761.666,1181.873,412.506,1289.660,623.914,1327.854,848.622,1069.481,812.573,971.977,825.997,742.249,967.677,1029.488,980.438,1170.810,792.336,1365.022,840.888,1360.381,,967.276,268.301,1038.453,247.786,919.591,290.342,1080.310,247.968,,,,,,,1298.249,,1280.631,,,,775,32.550
1017.085,294.906,1014.494,436.070,850.246,459.660,832.979,698.178,968.730,762.268,1182.432,412.517,1290.850,624.420,1327.841,848.187,1068.712,811.356,971.111,823.217,742.267,967.560,1029.086,980.402,1169.338,789.731,1399.025,841.085,1360.816,,970.567,268.322,1041.700,247.808,922.185,290.400,1083.986,247.894,,,,,,,1297.885,,1280.268,,,,776,32.592
1020.092,295.043,1016.654,436.075,851.102,459.658,833.574,698.462,971.847,762.840,1183.523,412.531,1291.923,624.853,1327.826,847.425,1068.704,810.180,971.033,821.294,742.271,967.470,1027.439,980.365,1168.438,787.856,1426.157,841.281,1361.250,,973.089,268.328,1044.315,247.832,924.412,289.740,1087.612,247.603,,,,,,,1297.521,,1279.905,,,,777,32.634
1022.096,294.898,1018.522,436.074,852.112,459.527,833.953,697.953,974.363,762.968,1184.833,412.537,1292.369,624.685,1327.822,846.020,1068.908,809.756,970.395,819.538,742.261,967.249,1025.069,980.329,1167.637,787.444,1438.077,841.477,1361.684,,975.426,268.324,1046.097,247.855,925.865,289.883,1090.395,247.286,,,,,,,1297.157,,1279.542,,,,778,32.676
1022.839,294.672,1019.916,436.070,852.954,459.861,834.632,697.811,975.379,762.825,1185.765,412.544,1292.199,624.134,1327.835,845.221,1068.716,810.024,970.054,819.146,742.249,967.481,1022.373,980.293,1167.324,789.211,1432.919,841.673,1362.119,,976.355,268.309,1046.746,247.874,926.578,288.954,1091.806,247.029,,,,,,,1296.793,,1279.178,,,,779,32.718
1023.031,294.777,1020.909,436.071,854.099,459.781,835.199,698.098,975.778,762.615,1186.451,412.558,1292.443,624.347,1327.838,844.096,1068.479,810.588,969.803,819.190,742.222,967.574,1021.294,980.256,1167.442,791.076,1413.245,841.869,1362.553,,977.226,268.287,1046.867,247.883,927.020,288.409,1092.310,246.935,,,,,,,1296.429,,1278.815,,,,780,32.760
1024.220,294.767,1021.444,436.068,855.050,459.353,836.033,698.642,976.670,762.762,1186.475,412.582,1293.029,624.934,1327.833,844.934,1068.514,810.939,969.751,819.315,742.194,967.696,1023.759,980.220,1166.967,792.810,1383.730,842.065,1362.988,,978.230,268.148,1047.801,247.891,928.070,288.738,1093.096,247.029,,,,,,,1296.065,,1278.452,,,,781,32.802
1025.859,294.637,1021.759,436.071,856.250,459.233,836.498,699.036,977.294,762.777,1186.597,412.600,1293.769,625.411,1327.832,845.698,1068.046,811.310,968.432,819.720,742.185,967.308,1025.498,980.184,1166.074,793.673,1352.123,834.092,1363.422,,980.044,268.355,1049.026,247.890,928.882,288.853,1093.515,247.255,,,,,,,1295.701,,1278.089,,,,782,32.844
1028.003,294.978,1021.818,436.078,856.595,459.142,836.627,698.979,977.399,762.781,1186.591,412.609,1295.285,625.937,1327.841,845.847,1067.373,811.660,966.444,819.315,742.189,967.732,1027.874,980.147,1165.718,793.165,1345.356,831.820,1363.857,,982.469,268.489,1051.587,247.889,929.652,287.654,1094.322,247.573,,,,,,,1295.337,,1277.726,,,,783,32.886
1031.398,294.910,1022.272,436.089,856.700,458.931,836.616,698.420,977.941,762.801,1186.842,412.630,1296.954,626.919,1327.837,846.356,1067.275,812.350,965.582,819.805,742.196,967.111,1028.115,980.111,1165.672,792.608,1380.185,835.182,1364.291,,985.747,268.340,1055.261,248.000,930.456,286.502,1094.596,247.976,,,,,,,1294.973,,1277.363,,,,784,32.928
1035.424,294.630,1022.765,436.090,857.121,458.571,836.171,697.470,978.021,762.819,1187.686,412.773,1298.625,628.390,1327.847,846.693,1067.314,811.749,965.946,818.828,742.197,966.640,1025.480,980.075,1165.386,791.040,1365.955,832.665,1364.726,,989.691,267.873,1059.273,247.767,932.555,285.613,1095.030,247.849,,,,,,,1294.609,,1277.000,,,,785,32.970
1039.363,294.310,1023.687,436.077,857.452,458.132,836.151,696.346,978.476,762.846,1188.496,412.545,1299.958,629.038,1327.861,845.891,1067.851,811.317,966.225,819.070,742.202,965.722,1021.789,980.039,1166.028,789.839,1372.380,832.290,1365.160,,993.544,267.171,1063.643,247.603,935.098,285.028,1096.443,247.237,,,,,,,1294.246,,1276.636,,,,786,33.012
1042.508,294.061,1024.398,436.056,857.941,457.660,836.289,695.345,979.444,762.872,1189.220,412.261,1300.604,628.789,1327.886,844.507,1067.879,812.500,966.568,820.997,742.215,965.646,1019.085,980.847,1166.674,791.905,1350.147,829.333,1365.594,,996.585,266.385,1067.059,247.719,937.760,284.776,1098.807,248.008,,,,,,,1293.882,,1276.273,,,,787,33.054
1044.441,293.965,1025.000,436.030,858.867,457.224,836.758,694.805,980.249,762.886,1189.703,412.610,1301.164,628.449,1327.907,842.519,1066.730,813.189,965.181,821.256,742.228,965.229,1015.729,981.124,1166.344,792.556,1356.943,831.586,1366.029,,998.754,265.692,1068.852,248.165,940.697,283.533,1102.454,248.061,,,,,,,1293.518,,1275.910,,,,788,33.096
1045.693,294.049,1024.935,436.018,859.689,456.691,837.470,695.041,981.428,762.884,1189.996,413.344,1301.811,628.403,1328.050,841.444,1066.293,813.661,964.788,821.409,742.231,964.605,1019.448,980.623,1166.282,792.643,1377.104,834.832,1366.463,,999.808,265.240,1070.084,248.860,944.083,281.722,1106.721,248.705,,,,,,,1293.154,,1275.547,,,,789,33.138
1046.174,294.277,1024.667,435.882,859.928,456.391,838.396,695.065,983.260,762.748,1189.646,413.688,1301.559,626.872,1327.719,840.132,1066.217,813.654,963.500,820.870,742.236,965.153,1025.008,980.033,1166.069,792.509,1400.506,839.339,1366.351,,1001.177,265.107,1070.811,249.646,946.609,280.496,1110.703,249.511,,,,,,,1292.790,,1275.184,,,,790,33.180
1047.195,294.584,1024.587,436.105,859.918,456.795,838.874,695.293,984.550,762.952,1189.281,413.876,1300.992,626.038,1327.798,839.658,1065.713,812.637,961.823,819.252,742.239,966.604,1031.278,979.467,1164.831,791.806,1413.648,839.250,1367.822,,1002.287,265.137,1072.851,250.344,948.693,278.495,1114.025,249.789,,,,,,,1292.426,,1274.821,,,,791,33.222
1048.757,294.858,1025.301,436.257,859.922,456.865,839.184,695.166,985.984,762.960,1189.547,414.012,1300.325,625.789,1328.196,839.528,1065.653,810.983,960.884,816.479,742.234,967.103,1035.109,980.022,1164.594,789.574,1414.978,839.162,1368.887,,1004.130,265.590,1075.752,250.923,949.959,276.200,1116.022,249.853,,,,,,,1292.062,,1274.458,,,,792,33.264
1051.697,294.937,1025.904,436.130,860.185,456.277,839.465,695.163,988.159,762.791,1190.135,414.132,1299.982,626.289,1328.297,839.743,1066.356,809.677,960.933,814.989,742.221,967.354,1035.523,979.591,1164.934,787.592,1404.267,839.073,1368.667,,1006.704,265.614,1080.096,250.958,951.390,274.454,1117.186,251.243,,,,,,,1291.698,,1274.094,,,,793,33.306
1055.296,294.603,1026.294,435.686,861.033,455.572,839.800,695.164,989.882,762.813,1190.597,414.255,1299.533,626.605,1328.397,839.427,1066.024,808.530,960.451,813.516,742.228,966.990,1032.681,979.160,1164.420,786.852,1381.285,838.984,1367.108,,1010.143,265.477,1084.005,250.423,952.423,273.578,1117.462,252.477,,,,,,,1291.334,,1273.731,,,,794,33.348
1058.986,294.736,1026.963,435.008,861.969,454.773,840.303,695.172,991.530,762.376,1191.234,414.430,1299.298,626.385,1328.628,838.759,1063.844,808.137,958.855,813.231,742.234,967.613,1030.358,978.729,1164.071,788.230,1356.628,838.895,1364.689,,1014.139,265.010,1087.519,250.312,952.947,272.506,1118.309,255.347,,,,,,,1290.970,,1273.368,,,,795,33.390
1062.466,294.746,1028.158,434.245,862.451,453.944,841.122,695.166,993.267,761.076,1192.211,414.776,1298.841,625.469,1328.984,838.436,1062.501,809.366,956.959,814.304,742.247,967.683,1028.514,978.297,1164.025,791.091,1338.143,838.806,1362.174,,1017.909,264.169,1090.517,250.810,953.310,271.937,1119.959,258.269,,,,,,,1290.606,,1273.005,,,,796,33.432
1065.619,294.751,1029.248,433.564,862.763,453.698,842.083,695.166,994.629,758.933,1192.907,415.502,1298.465,624.948,1329.428,837.392,1060.047,811.031,954.764,816.497,742.261,967.578,1027.850,977.866,1163.528,793.851,1335.738,838.717,1360.364,,1020.637,263.600,1092.464,251.846,954.481,271.414,1122.454,260.165,,,,,,,1290.242,,1272.642,,,,797,33.474
1067.197,294.751,1030.475,433.120,863.038,453.721,842.588,695.171,997.201,755.643,1193.738,415.985,1298.853,624.998,1329.878,836.910,1058.745,813.331,953.300,819.841,742.260,967.599,1028.963,977.435,1164.367,796.217,1361.997,838.628,1359.885,,1022.751,263.046,1093.453,253.645,956.388,270.933,1125.783,261.304,,,,,,,1289.878,,1272.279,,,,798,33.516
1068.060,294.742,1032.037,432.988,863.363,453.608,842.803,695.152,998.257,752.058,1194.298,415.484,1298.681,624.534,1330.294,836.578,1059.308,816.211,953.538,824.550,742.242,967.992,1031.847,977.004,1165.527,799.376,1356.527,838.539,1360.986,,1024.204,262.320,1094.421,255.399,959.140,270.862,1129.397,262.902,,,,,,,1289.514,,1271.916,,,,799,33.558
1068.453,294.743,1033.584,433.134,864.004,453.470,842.316,695.146,997.959,748.315,1195.099,415.113,1299.123,624.912,1330.660,836.280,1060.727,817.383,953.866,827.406,742.227,968.505,1029.765,976.573,1166.067,800.613,1358.221,838.450,1363.357,,1025.143,261.940,1094.858,257.272,962.245,270.481,1133.203,263.592,,,,,,,1289.150,,1271.552,,,,800,33.600
1069.479,294.755,1034.749,433.357,864.586,453.159,841.232,695.132,996.371,745.304,1196.542,415.386,1300.485,626.647,1331.146,835.953,1061.487,818.810,953.794,829.504,742.205,968.466,1027.340,976.141,1166.188,801.225,1358.449,838.361,1365.978,,1025.848,261.522,1095.759,258.585,965.848,269.699,1136.100,264.823,,,,,,,1288.787,,1271.189,,,,801,33.642
1070.356,294.771,1035.681,433.225,865.515,451.878,839.949,695.116,994.133,742.629,1197.820,415.863,1300.611,626.650,1330.757,835.602,1063.316,817.903,955.111,829.359,742.190,968.222,1026.340,975.710,1166.998,798.592,1359.842,838.272,1366.569,,1026.818,260.667,1096.554,259.587,968.964,268.834,1137.896,266.624,,,,,,,1288.423,,1270.826,,,,802,33.684
1070.973,294.786,1036.345,433.221,865.898,450.883,838.736,694.992,990.829,741.222,1199.328,416.580,1300.217,626.273,1330.763,834.560,1063.990,815.808,956.680,827.149,742.195,968.454,1036.535,975.279,1167.101,795.829,1361.850,838.183,1368.485,,1027.491,259.590,1097.690,260.510,971.244,267.874,1138.897,268.073,,,,,,,1288.059,,1270.463,,,,803,33.726
1070.995,294.798,1037.674,433.219,866.567,449.681,837.606,695.229,987.008,739.734,1200.534,417.390,1299.377,625.444,1331.039,833.326,1065.047,815.191,957.929,824.978,742.201,968.184,1020.356,974.848,1168.273,795.473,1365.591,838.094,1371.226,,1027.732,258.435,1099.139,261.799,972.667,266.868,1139.276,268.517,,,,,,,1287.695,,1270.100,,,,804,33.768
