Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time,Left_hand_0_x,Left_hand_0_y,Left_hand_1_x,Left_hand_1_y,Left_hand_2_x,Left_hand_2_y,Left_hand_3_x,Left_hand_3_y,Left_hand_4_x,Left_hand_4_y,Left_hand_5_x,Left_hand_5_y,Left_hand_6_x,Left_hand_6_y,Left_hand_7_x,Left_hand_7_y,Left_hand_8_x,Left_hand_8_y,Left_hand_9_x,Left_hand_9_y,Left_hand_10_x,Left_hand_10_y,Left_hand_11_x,Left_hand_11_y,Left_hand_12_x,Left_hand_12_y,Left_hand_13_x,Left_hand_13_y,Left_hand_14_x,Left_hand_14_y,Left_hand_15_x,Left_hand_15_y,Left_hand_16_x,Left_hand_16_y,Left_hand_17_x,Left_hand_17_y,Left_hand_18_x,Left_hand_18_y,Left_hand_19_x,Left_hand_19_y,Left_hand_20_x,Left_hand_20_y,Right_hand_0_x,Right_hand_0_y,Right_hand_1_x,Right_hand_1_y,Right_hand_2_x,Right_hand_2_y,Right_hand_3_x,Right_hand_3_y,Right_hand_4_x,Right_hand_4_y,Right_hand_5_x,Right_hand_5_y,Right_hand_6_x,Right_hand_6_y,Right_hand_7_x,Right_hand_7_y,Right_hand_8_x,Right_hand_8_y,Right_hand_9_x,Right_hand_9_y,Right_hand_10_x,Right_hand_10_y,Right_hand_11_x,Right_hand_11_y,Right_hand_12_x,Right_hand_12_y,Right_hand_13_x,Right_hand_13_y,Right_hand_14_x,Right_hand_14_y,Right_hand_15_x,Right_hand_15_y,Right_hand_16_x,Right_hand_16_y,Right_hand_17_x,Right_hand_17_y,Right_hand_18_x,Right_hand_18_y,Right_hand_19_x,Right_hand_19_y,Right_hand_20_x,Right_hand_20_y
1045.267,291.812,1024.725,432.991,859.927,453.974,831.854,699.045,979.454,675.693,1189.582,415.513,1295.804,627.076,1327.944,838.655,1057.461,796.312,954.588,808.596,748.801,960.277,1039.052,976.594,1163.743,783.185,1332.053,819.250,1352.754,,1001.207,253.893,1071.863,250.890,951.104,266.871,1115.950,253.379,,,,,,,1307.280,,1298.480,,,,1179,49.518,1330.121,849.637,1299.161,877.093,1272.852,914.341,1265.141,950.396,1253.296,977.116,1297.702,939.124,1294.023,990.355,1299.856,1010.198,1303.339,1011.510,1321.997,939.672,1317.349,990.952,1320.151,993.102,1321.571,976.097,1342.925,936.653,1339.159,985.147,1341.259,976.916,1340.372,967.048,1361.562,933.646,1363.107,974.884,1360.759,969.417,1357.841,962.525,994.072,672.643,1015.237,644.169,1036.940,617.322,1070.109,610.016,1094.273,600.432,1033.105,613.959,1078.295,609.976,1090.253,619.747,1073.111,625.615,1035.274,634.168,1085.391,638.381,1076.189,645.579,1062.774,643.686,1038.364,656.936,1084.244,661.741,1072.651,664.713,1056.818,665.055,1040.223,679.329,1073.921,681.898,1063.351,684.414,1053.663,684.421
1045.247,291.809,1024.719,433.133,859.920,453.792,832.181,699.723,979.917,673.819,1189.582,415.525,1295.795,626.740,1327.930,839.159,1057.404,800.588,953.988,811.508,748.806,959.708,1039.336,976.676,1162.469,787.061,1332.119,819.030,1352.930,,1001.070,253.744,1071.858,250.765,951.103,266.883,1115.947,254.143,,,,,,,1307.280,,1298.480,,,,1180,49.560,1330.176,850.312,1298.901,877.516,1272.652,914.740,1264.890,950.644,1252.940,976.984,1297.693,939.256,1293.968,990.178,1299.720,1010.335,1303.710,1012.430,1321.840,939.888,1317.441,990.860,1319.633,993.540,1321.400,975.889,1342.924,936.553,1339.120,985.074,1340.944,976.764,1339.735,967.104,1361.541,933.625,1363.171,974.962,1360.510,969.212,1357.662,962.197,992.026,671.824,1013.549,643.109,1035.611,616.203,1068.781,608.466,1093.542,598.596,1032.404,612.571,1077.496,607.725,1090.341,617.459,1074.770,622.828,1034.773,631.966,1084.668,636.572,1075.659,643.564,1062.118,641.956,1038.016,654.807,1083.767,659.848,1071.998,663.078,1055.985,663.343,1039.601,677.543,1073.388,680.362,1062.709,682.763,1053.096,682.728
1045.108,291.797,1024.721,433.346,859.921,453.721,832.745,700.172,980.795,672.477,1189.584,415.528,1295.080,625.653,1327.922,839.425,1057.689,805.963,954.096,815.063,748.026,959.306,1038.791,976.759,1162.187,790.885,1332.330,818.810,1353.106,,1001.202,253.268,1071.852,250.323,951.098,266.536,1115.955,254.429,,,,,,,1307.280,,1298.480,,,,1181,49.602,1330.089,851.142,1298.685,877.769,1272.351,914.843,1264.643,950.679,1252.959,977.173,1297.616,938.861,1294.007,990.426,1299.981,1010.846,1304.662,1015.713,1321.865,939.995,1317.498,991.072,1318.826,994.001,1321.402,976.112,1343.174,936.253,1339.004,984.892,1340.492,976.586,1338.701,966.887,1361.285,933.747,1363.323,974.985,1359.943,969.108,1357.395,961.941,990.121,671.049,1011.935,642.245,1034.533,614.612,1067.567,606.481,1092.891,596.837,1031.775,610.900,1077.050,605.615,1090.108,614.916,1077.375,620.059,1034.151,629.794,1084.301,634.550,1075.141,641.645,1061.708,640.008,1037.142,652.703,1083.564,657.772,1071.378,661.098,1055.449,661.488,1039.062,675.407,1072.814,678.524,1062.565,680.689,1052.457,680.886
1045.316,291.781,1024.733,433.218,859.929,453.506,833.229,700.912,981.315,671.169,1189.588,415.527,1294.202,624.841,1327.914,839.754,1057.983,807.604,954.374,816.460,747.003,959.557,1037.710,976.841,1162.016,791.239,1332.541,818.591,1353.282,,1001.397,252.549,1071.848,249.640,951.090,266.211,1115.957,254.406,,,,,,,1307.280,,1298.480,,,,1182,49.644,1329.955,851.863,1298.652,877.830,1272.085,914.787,1264.656,950.575,1252.983,977.239,1297.486,938.399,1294.083,990.572,1300.293,1010.955,1304.510,1016.817,1321.981,939.997,1317.636,991.229,1318.969,991.576,1321.302,976.339,1343.473,935.964,1338.692,984.956,1340.015,976.594,1337.870,966.719,1360.947,934.107,1363.458,974.807,1359.481,969.091,1357.233,961.888,988.328,670.145,1010.779,640.788,1033.611,612.807,1067.152,603.978,1092.277,594.661,1031.445,608.908,1076.653,603.263,1089.392,612.831,1077.904,617.655,1033.681,627.495,1084.068,632.183,1074.534,639.636,1060.976,637.997,1036.118,650.722,1083.116,655.191,1070.541,659.014,1054.639,659.392,1038.611,673.394,1072.294,676.169,1062.003,678.844,1051.668,678.721
1045.455,291.773,1024.746,433.222,859.939,453.858,833.928,700.958,980.875,670.238,1189.590,415.525,1293.521,624.140,1327.901,839.579,1058.901,806.399,955.057,815.095,746.589,959.096,1036.927,976.924,1162.482,789.380,1332.743,818.371,1353.451,,1001.247,251.760,1071.835,248.874,951.080,266.004,1115.956,254.366,,,,,,,1307.280,,1298.480,,,,1183,49.686,1329.831,851.873,1298.566,877.925,1272.105,914.425,1264.642,950.398,1253.134,977.549,1297.270,937.887,1294.141,990.307,1300.645,1011.287,1303.756,1018.882,1322.115,939.941,1317.397,991.071,1319.280,990.831,1321.649,976.856,1343.694,936.070,1338.447,985.138,1339.630,976.886,1337.706,966.606,1360.281,934.165,1363.526,974.693,1359.209,969.280,1357.294,962.130,987.036,669.012,1010.363,639.116,1033.684,611.503,1066.358,602.131,1091.305,592.773,1031.262,606.814,1076.173,601.115,1088.702,611.047,1079.650,615.308,1033.142,625.111,1083.422,629.913,1074.128,637.933,1060.925,636.248,1034.771,648.990,1082.674,652.617,1069.851,656.992,1054.392,657.380,1038.003,671.575,1071.530,673.895,1061.423,677.310,1050.571,676.909
1045.321,291.774,1024.754,433.226,859.950,453.728,833.574,700.556,980.160,669.721,1189.592,415.523,1293.151,624.073,1327.897,838.587,1059.292,804.364,955.539,814.652,746.147,958.896,1036.143,977.007,1162.603,788.772,1332.964,818.151,1353.633,,1001.222,251.077,1071.820,248.201,951.069,265.729,1115.954,253.660,,,,,,,1307.280,,1298.480,,,,1184,49.728,1329.711,852.036,1298.427,877.869,1272.345,914.362,1264.894,950.378,1253.403,978.124,1297.145,937.458,1294.316,989.970,1299.986,1010.441,1302.884,1018.826,1322.310,939.538,1317.114,990.925,1318.657,994.560,1321.741,977.538,1343.798,936.179,1338.292,985.373,1339.274,977.461,1338.153,966.638,1359.661,934.027,1363.452,974.327,1359.239,969.701,1357.314,962.744,987.584,667.300,1010.933,637.100,1034.013,609.840,1065.940,600.413,1090.596,591.093,1030.761,604.674,1075.798,599.535,1087.582,609.270,1078.307,613.645,1032.792,623.443,1083.082,628.020,1073.422,636.300,1060.610,634.807,1034.172,646.951,1082.054,650.523,1069.272,655.371,1054.301,655.933,1037.562,669.584,1071.364,671.837,1061.296,675.525,1050.056,675.198
1044.875,291.777,1024.760,433.230,859.953,453.735,833.063,700.021,979.570,668.816,1189.594,415.520,1293.648,624.528,1327.896,838.136,1059.503,801.185,956.148,813.298,747.071,959.506,1035.360,977.089,1162.923,787.235,1333.126,817.932,1353.826,,1001.202,250.635,1071.800,247.759,951.057,266.054,1115.951,253.479,,,,,,,1307.280,,1298.480,,,,1185,49.770,1329.316,853.363,1298.019,878.374,1272.378,914.437,1264.987,950.402,1253.424,978.145,1297.091,937.408,1294.267,989.372,1298.860,1009.292,1300.965,1014.609,1322.304,939.078,1316.963,990.608,1319.102,993.479,1321.570,977.334,1343.611,936.262,1338.232,985.550,1339.000,977.647,1339.014,966.153,1359.609,933.403,1363.318,974.000,1359.455,969.749,1357.384,963.090,988.701,665.385,1011.953,635.042,1034.853,608.260,1065.722,598.967,1090.006,589.373,1030.369,602.922,1075.183,598.011,1087.042,607.648,1077.030,612.141,1032.277,621.901,1082.452,626.372,1073.002,634.566,1060.580,633.398,1034.019,645.355,1081.272,648.711,1069.017,653.881,1054.248,654.381,1037.181,667.866,1071.557,670.212,1060.845,673.940,1049.623,673.733
1044.196,291.786,1024.763,433.235,859.960,453.748,832.860,699.930,978.770,668.498,1189.593,415.516,1294.622,625.102,1327.895,837.808,1060.487,796.680,957.377,811.489,748.050,960.462,1034.712,977.172,1163.354,783.930,1333.400,817.712,1354.010,,1001.192,250.636,1071.772,247.633,951.051,267.091,1115.942,253.389,,,,,,,1307.280,,1298.480,,,,1186,49.812,1329.171,853.925,1297.829,878.537,1272.518,914.593,1264.947,950.524,1253.521,978.089,1297.190,937.582,1294.070,989.136,1298.254,1008.516,1300.321,1011.721,1322.162,938.814,1316.859,990.516,1319.365,993.464,1321.369,977.123,1343.266,936.311,1338.170,985.817,1338.884,977.968,1339.743,966.184,1359.968,932.957,1363.170,973.934,1360.009,969.872,1357.441,963.450,989.601,663.701,1012.903,633.322,1035.271,606.605,1065.455,597.818,1089.592,588.191,1029.835,601.334,1074.494,596.740,1086.501,606.425,1075.493,611.192,1032.106,620.826,1081.762,624.840,1072.634,633.392,1060.403,632.384,1034.261,644.094,1080.661,647.332,1069.202,652.761,1054.322,653.238,1036.803,666.396,1071.850,668.769,1060.505,672.547,1049.713,672.341
1043.439,291.791,1024.760,433.237,859.956,453.757,832.614,700.259,978.052,668.063,1189.591,415.515,1294.999,625.230,1327.886,837.818,1060.921,794.389,957.587,810.818,749.559,961.359,1033.820,977.254,1163.073,782.041,1334.187,817.492,1354.167,,1001.193,250.444,1071.752,247.783,951.049,267.990,1115.939,253.619,,,,,,,1307.280,,1298.480,,,,1187,49.854,1329.070,854.248,1297.679,878.603,1272.588,914.788,1264.846,950.685,1253.659,978.041,1297.437,938.229,1293.950,989.193,1297.363,1007.946,1300.115,1011.213,1322.129,938.991,1316.829,990.734,1319.112,995.669,1321.373,977.092,1343.127,936.442,1338.119,986.058,1338.821,978.227,1339.967,966.304,1360.402,933.068,1363.128,974.183,1360.314,969.883,1357.622,963.543,990.037,662.409,1013.290,632.712,1035.471,605.581,1065.024,597.376,1088.902,587.766,1029.369,600.148,1073.973,596.036,1086.545,605.147,1075.936,609.812,1031.635,619.717,1081.212,623.850,1072.502,632.437,1060.262,631.889,1034.536,642.776,1080.203,646.558,1069.329,652.226,1054.451,652.798,1036.504,665.138,1071.931,668.093,1060.205,671.259,1049.643,671.305
1042.768,291.795,1024.764,433.240,859.958,453.763,832.524,700.368,977.592,667.833,1189.599,415.524,1295.305,625.333,1327.881,838.172,1060.447,793.766,957.273,811.089,750.961,961.930,1032.763,977.337,1162.771,781.116,1333.222,817.273,1354.280,,1001.193,250.748,1071.740,248.001,951.046,268.304,1115.931,253.846,,,,,,,1307.280,,1298.480,,,,1188,49.896,1329.079,854.194,1297.767,878.562,1272.718,915.144,1264.697,950.815,1253.866,977.844,1297.677,938.777,1293.913,989.517,1296.968,1008.056,1300.834,1012.375,1322.028,939.320,1316.928,991.036,1319.394,994.667,1321.303,977.007,1343.023,936.360,1338.191,985.987,1338.884,978.395,1339.734,966.848,1360.847,933.249,1363.139,974.638,1360.518,969.856,1357.721,963.434,989.742,662.120,1013.380,632.617,1035.812,604.732,1064.578,597.228,1088.452,586.981,1028.985,599.280,1073.410,595.207,1086.377,604.298,1075.691,609.162,1031.345,618.909,1080.767,622.951,1072.379,631.911,1059.790,631.153,1034.612,641.990,1079.921,646.015,1069.480,651.580,1054.175,652.170,1036.150,664.416,1072.115,667.563,1059.947,670.494,1049.923,670.657
1042.332,291.798,1024.766,433.233,859.957,453.747,832.627,700.548,977.455,667.386,1189.605,415.524,1294.875,625.232,1327.878,838.740,1061.210,793.619,958.653,810.974,750.468,961.332,1031.841,977.420,1163.208,779.822,1333.227,817.053,1354.342,,1001.187,250.904,1071.623,247.874,951.043,268.433,1115.933,253.766,,,,,,,1307.280,,1298.480,,,,1189,49.938,1329.261,853.131,1297.837,878.125,1272.637,915.133,1264.660,950.663,1253.795,977.598,1297.751,938.699,1293.859,989.930,1297.643,1008.907,1301.632,1013.679,1321.958,939.210,1317.117,991.439,1320.751,989.146,1321.450,976.718,1343.175,936.038,1338.118,985.776,1339.066,978.232,1338.930,967.151,1360.844,933.548,1363.230,975.119,1360.407,969.668,1357.774,963.019,988.835,662.115,1012.797,632.779,1034.149,604.243,1063.581,596.642,1088.018,586.101,1028.173,598.536,1073.066,593.959,1086.263,603.197,1075.308,608.340,1030.915,617.639,1080.404,621.863,1072.468,631.079,1059.126,630.329,1034.224,641.226,1079.787,644.925,1069.253,650.994,1053.577,651.609,1035.889,663.985,1072.000,666.733,1059.596,670.154,1049.811,670.031
1042.201,291.802,1024.770,433.225,859.957,453.734,832.886,701.347,977.610,666.878,1189.610,415.519,1294.367,624.972,1327.868,839.360,1062.534,793.550,961.322,810.308,750.369,960.831,1034.894,977.502,1163.683,778.055,1333.675,816.833,1354.355,,1001.176,251.227,1071.851,247.876,950.916,268.290,1115.937,253.480,,,,,,,1307.280,,1298.480,,,,1190,49.980,1329.542,851.943,1298.168,877.591,1272.437,914.839,1264.628,950.436,1254.046,977.407,1297.787,938.244,1293.814,990.285,1297.630,1009.159,1301.729,1014.475,1322.191,939.036,1317.312,991.815,1321.466,984.545,1321.360,976.522,1343.347,935.662,1338.037,985.555,1339.130,977.942,1337.601,967.888,1360.770,933.921,1363.337,975.754,1359.969,969.810,1357.742,962.865,987.561,662.214,1012.432,632.897,1033.536,603.667,1063.177,596.061,1087.639,585.172,1028.075,597.391,1072.887,593.068,1085.545,602.500,1073.682,608.238,1030.456,616.756,1080.156,621.004,1071.977,630.406,1058.304,629.474,1033.894,640.311,1079.789,644.318,1068.460,650.239,1052.690,650.928,1035.622,663.014,1071.528,666.107,1059.335,669.448,1049.488,669.403
1042.339,291.807,1024.769,433.219,859.954,453.729,833.215,701.886,977.940,666.478,1189.610,415.513,1293.300,624.628,1327.867,839.714,1063.565,793.012,963.278,809.988,749.211,960.598,1025.598,977.585,1163.709,776.894,1333.794,816.613,1354.358,,1001.161,251.470,1072.006,247.879,951.132,268.075,1115.942,253.157,,,,,,,1307.280,,1298.480,,,,1191,50.022,1330.006,850.166,1298.646,876.895,1272.455,914.471,1264.662,949.981,1254.534,977.380,1297.790,937.937,1293.988,990.489,1297.544,1008.946,1301.514,1014.317,1322.453,938.834,1317.453,991.884,1321.984,981.679,1321.387,976.492,1343.715,935.404,1337.978,985.250,1339.544,977.464,1336.911,967.724,1360.375,934.178,1363.457,976.114,1359.459,969.775,1357.907,962.591,987.065,661.686,1012.063,632.421,1033.623,603.284,1063.711,594.983,1087.458,584.145,1028.117,596.481,1072.706,592.014,1085.075,601.905,1072.808,607.799,1029.966,615.770,1079.843,620.165,1071.706,629.717,1057.855,628.705,1033.522,639.483,1079.682,643.510,1067.719,649.538,1051.891,650.348,1035.356,662.145,1070.835,665.256,1058.899,668.930,1048.788,669.013
1042.542,291.810,1024.762,433.213,859.944,453.726,833.494,702.050,977.429,665.968,1189.600,415.508,1293.129,624.335,1327.870,839.558,1064.176,791.651,964.238,808.970,748.532,960.594,1027.868,977.667,1163.519,776.059,1333.483,816.394,1354.349,,1001.144,251.562,1071.881,247.886,951.270,268.076,1115.937,252.917,,,,,,,1307.280,,1298.480,,,,1192,50.064,1330.302,848.833,1298.917,876.684,1272.516,914.368,1264.713,949.873,1254.908,977.645,1297.850,937.813,1294.016,990.297,1297.580,1007.768,1301.118,1012.764,1322.371,938.556,1317.421,991.459,1321.398,984.120,1321.096,976.594,1343.740,935.445,1338.242,985.010,1339.805,977.384,1337.340,967.589,1360.030,933.971,1363.486,975.873,1359.344,969.869,1358.007,962.638,986.400,661.135,1011.520,631.792,1033.710,603.172,1064.056,593.824,1087.319,583.195,1028.101,595.862,1072.430,591.142,1084.594,601.136,1072.483,606.762,1029.798,614.869,1079.610,619.310,1071.204,628.774,1057.596,627.847,1032.960,638.705,1079.541,642.642,1066.866,648.648,1051.025,649.619,1035.327,661.462,1070.143,664.441,1058.274,668.274,1047.969,668.131
1042.403,291.809,1024.757,433.214,859.939,453.730,833.555,701.590,977.514,665.325,1189.583,415.506,1293.192,624.263,1327.865,839.104,1064.884,790.964,964.749,807.864,748.281,960.811,1037.539,977.750,1163.797,774.946,1333.006,816.174,1354.744,,1001.131,251.474,1071.437,247.889,951.136,268.303,1115.932,252.841,,,,,,,1307.280,,1298.480,,,,1193,50.106,1330.460,846.983,1299.195,876.086,1272.604,913.950,1264.799,949.503,1255.172,977.786,1297.797,937.725,1294.072,990.350,1297.816,1009.163,1300.735,1013.452,1322.386,938.625,1317.159,991.295,1321.030,986.094,1321.261,977.029,1343.779,935.589,1338.529,984.802,1339.869,977.368,1337.860,967.244,1359.885,933.969,1363.396,975.919,1359.286,969.850,1357.932,962.795,986.274,660.284,1011.045,630.994,1034.074,602.608,1064.176,592.752,1087.133,582.399,1028.062,595.309,1072.381,590.383,1084.312,599.978,1072.531,605.601,1029.375,614.032,1079.493,618.488,1070.819,627.623,1057.444,626.992,1032.501,637.906,1079.340,641.797,1066.354,647.596,1050.933,648.794,1035.382,660.559,1069.774,663.568,1058.220,667.147,1047.442,667.006
1042.392,291.804,1024.753,433.210,859.938,453.728,833.195,701.466,977.833,664.414,1189.564,415.508,1293.443,624.646,1327.859,839.090,1065.341,790.174,963.935,807.204,748.122,961.447,1051.159,977.833,1164.167,773.558,1332.093,815.954,1353.669,,1001.123,251.230,1070.758,247.887,950.693,268.457,1115.921,252.942,,,,,,,1307.280,,1298.480,,,,1194,50.148,1330.359,846.342,1299.089,876.163,1272.563,913.856,1264.998,949.224,1255.328,977.550,1297.742,937.856,1294.070,990.578,1298.514,1010.853,1300.394,1013.075,1322.228,938.924,1317.328,991.234,1321.356,984.803,1321.302,977.117,1343.729,935.661,1338.695,984.710,1340.023,977.251,1338.148,967.028,1359.872,934.275,1363.446,975.985,1359.338,969.628,1357.700,962.635,987.163,659.519,1010.929,629.999,1033.962,601.411,1064.189,591.586,1086.904,581.394,1027.874,594.417,1072.161,589.405,1084.243,598.689,1073.410,603.859,1028.889,613.212,1079.291,617.550,1070.500,626.188,1057.390,625.781,1032.187,637.076,1079.167,640.807,1066.005,646.341,1050.928,647.563,1035.454,659.582,1069.428,662.566,1058.039,666.102,1046.911,665.776
1042.381,291.803,1024.751,433.209,859.931,453.730,833.307,701.123,978.160,663.514,1189.549,415.504,1293.728,624.531,1327.861,839.238,1065.659,789.115,963.121,806.188,748.071,961.670,1060.281,977.915,1164.425,772.337,1333.340,815.735,1353.936,,1001.118,250.899,1069.993,247.883,950.014,268.331,1115.912,253.072,,,,,,,1307.280,,1298.480,,,,1195,50.190,1330.247,845.833,1299.110,875.649,1272.521,913.696,1264.951,949.425,1255.454,977.723,1297.777,937.840,1293.975,990.787,1297.737,1008.471,1299.382,1007.589,1322.001,939.189,1317.280,991.162,1321.224,985.774,1321.149,976.907,1343.642,935.826,1338.959,984.658,1340.280,977.145,1338.898,966.514,1359.920,934.198,1363.445,975.962,1359.518,969.408,1357.854,962.359,986.801,659.278,1009.925,629.515,1033.683,601.217,1062.855,591.104,1086.539,580.657,1027.106,593.727,1071.995,588.695,1083.943,597.577,1073.558,602.591,1028.475,612.520,1078.898,616.634,1070.057,625.382,1057.225,624.981,1031.774,636.022,1078.940,640.128,1065.787,645.411,1051.070,646.797,1035.241,658.640,1069.003,661.728,1057.898,665.044,1046.455,664.811
1042.373,291.805,1024.747,433.206,859.922,453.729,833.301,700.831,978.394,663.536,1189.536,415.497,1293.166,624.528,1327.874,839.715,1065.067,788.637,961.938,805.693,747.867,961.194,1064.185,977.998,1164.346,772.192,1335.846,815.515,1354.853,,1001.117,250.608,1069.317,247.881,949.253,267.888,1115.902,253.755,,,,,,,1307.280,,1298.480,,,,1196,50.232,1330.243,845.605,1299.148,875.358,1272.651,913.830,1264.913,949.705,1254.961,977.826,1297.840,937.719,1293.985,990.708,1297.038,1004.001,1298.167,999.313,1322.081,939.366,1317.377,991.126,1321.432,983.043,1320.828,976.241,1343.636,935.873,1338.809,984.853,1340.530,976.764,1339.370,966.129,1359.477,934.037,1363.442,975.754,1359.462,969.118,1358.039,961.801,986.475,659.343,1009.235,629.330,1032.795,600.916,1061.374,591.016,1086.006,580.330,1026.159,592.904,1071.645,588.236,1083.494,596.500,1072.996,601.718,1028.170,611.950,1078.580,615.862,1069.525,624.716,1056.838,624.410,1031.413,634.907,1078.770,639.398,1065.615,644.951,1051.250,646.460,1034.860,657.751,1068.840,661.167,1057.897,663.850,1046.287,663.989
1042.365,291.806,1024.746,433.204,859.917,453.732,833.314,700.758,978.490,663.093,1189.534,415.498,1292.711,624.528,1327.884,840.430,1064.366,789.924,961.108,806.841,748.238,960.609,1060.344,978.081,1164.624,773.530,1337.045,815.295,1355.866,,1001.119,250.527,1068.887,247.875,948.580,267.207,1115.905,253.952,,,,,,,1307.280,,1298.480,,,,1197,50.274,1329.878,846.573,1298.834,875.675,1272.664,914.409,1264.688,950.396,1254.353,977.704,1297.892,937.700,1293.893,990.512,1297.541,1000.481,1298.119,993.974,1322.181,939.314,1317.527,991.054,1321.574,979.705,1320.370,975.381,1343.540,935.868,1338.749,984.918,1340.826,976.347,1339.361,965.957,1359.278,933.600,1363.442,975.385,1359.292,968.884,1358.134,961.283,985.738,659.665,1008.782,629.367,1032.223,600.705,1060.610,590.310,1085.716,579.601,1025.348,592.425,1071.307,587.361,1083.099,595.836,1072.283,601.168,1027.932,611.149,1078.318,614.956,1069.307,623.976,1056.666,623.709,1030.961,634.202,1078.486,638.297,1065.257,644.244,1051.312,645.826,1034.605,657.392,1069.029,660.255,1058.122,663.031,1046.574,663.318
1042.356,291.811,1024.747,433.202,859.918,453.737,833.327,701.138,978.412,661.987,1189.538,415.503,1293.195,624.537,1327.885,841.226,1064.222,790.690,961.941,807.756,748.226,959.845,1049.268,978.163,1164.574,774.523,1336.771,815.075,1356.618,819.370,1001.115,250.879,1068.763,247.871,948.136,266.443,1115.906,253.594,,,,,,,1307.280,,1298.480,,,,1198,50.316,1329.477,848.471,1298.385,876.691,1272.312,915.205,1264.324,951.204,1253.988,977.687,1298.070,937.535,1293.699,990.230,1297.839,998.908,1300.231,995.947,1322.040,939.002,1317.505,990.866,1321.200,982.807,1320.084,974.916,1343.184,935.925,1338.788,984.947,1340.595,976.566,1338.989,966.452,1359.495,932.810,1363.432,974.902,1359.392,969.028,1358.002,961.603,986.896,658.927,1009.947,628.290,1032.705,599.164,1060.592,589.569,1085.713,578.498,1025.037,591.429,1070.893,586.618,1082.215,595.575,1070.742,601.606,1027.904,610.459,1078.283,614.083,1068.941,623.369,1056.271,622.920,1030.791,633.705,1078.033,637.418,1064.936,643.298,1051.189,644.690,1034.260,656.844,1068.971,659.345,1058.293,662.237,1047.032,662.620
1042.346,291.817,1024.747,433.203,859.918,453.740,833.340,701.012,978.172,661.038,1189.545,415.520,1293.354,624.536,1327.876,841.934,1063.267,791.492,961.108,808.595,747.850,959.840,1039.752,978.246,1163.557,776.790,1337.790,815.360,1356.900,819.348,1001.106,250.758,1068.909,247.871,948.006,265.761,1115.911,253.254,,,,,,,1307.280,,1298.480,,,,1199,50.358,1329.254,850.793,1298.023,877.763,1271.930,915.714,1264.121,951.673,1254.092,977.631,1298.201,937.673,1293.688,989.784,1298.612,998.957,1302.260,1000.343,1322.044,938.834,1317.423,990.588,1320.828,988.229,1320.161,974.686,1343.057,936.142,1338.776,985.104,1340.287,976.786,1338.738,966.694,1359.534,932.458,1363.465,974.499,1359.405,969.032,1357.969,962.002,988.607,657.626,1011.377,627.611,1032.837,598.128,1060.712,588.988,1085.481,577.867,1024.992,590.639,1070.484,586.179,1081.521,595.186,1069.662,601.673,1027.889,610.025,1078.156,613.607,1068.648,622.897,1056.169,622.531,1030.755,633.007,1077.698,636.974,1064.781,642.859,1050.891,643.910,1034.084,656.127,1068.620,658.790,1058.318,661.355,1047.353,662.020
